Country,Other	TotalCases	NewCases	TotalDeaths	NewDeaths	TotalRecovered	NewRecovered	ActiveCases	Serious,Critical	Tot Cases/1M pop	Deaths/1M pop	TotalTests	Tests/1M pop	Population	Continent
Malaysia	4436912	N/A	35520	N/A	4339521	N/A	61871	101	133973	1073	58469707	1765502	33117890	Asia
Thailand	4209571	+14887	28147	+125	4018460	+18919	162964	1496	60036	401	17270775	246312	70117577	Asia
Austria	4122797	+8239	18100	+24	4018417	+10412	86280	111	453075	1989	182416398	20046677	9099583	Europe
Israel	4066021	N/A	10694	N/A	4026872	N/A	28455	220	435988	1147	41373364	4436346	9326000	Asia
Belgium	4036113	N/A	31382	N/A	3759867	N/A	244864	156	345525	2687	33531891	2870614	11681086	Europe
Czechia	3900444	+2035	40114	+4	3842986	+1117	17344	42	363001	3733	55157290	5133295	10745007	Europe
Portugal	3791744	N/A	22162	N/A	N/A	N/A	N/A	61	373836	2185	41060137	4048205	10142802	Europe
South Africa	3769927	N/A	100348	N/A	3635429	N/A	34150	175	62144	1654	24370285	401722	60664519	Africa
Canada	3714127	N/A	38901	N/A	3440493	N/A	234733	471	96868	1015	60712755	1583444	38342208	North America
Philippines	3684835	N/A	60195	N/A	3613060	N/A	11580	289	32834	536	29468174	262580	112225532	Asia
Switzerland	3602489	N/A	13836	N/A	3419641	N/A	169012	87	410803	1578	20767523	2368183	8769392	Europe
Peru	3562300	N/A	212769	N/A	N/A	N/A	N/A	350	105379	6294	29702409	878650	33804616	South America
Chile	3549327	N/A	57387	N/A	3393210	N/A	98730	266	182825	2956	36810584	1896109	19413751	South America
Greece	3290895	N/A	28976	N/A	3187323	N/A	74596	267	318553	2805	79073823	7654221	10330747	Europe
Denmark	2962238	N/A	6116	N/A	2934882	N/A	21240	13	508173	1049	127172757	21816544	5829189	Europe
Romania	2889363	N/A	65430	N/A	2606660	N/A	217273	224	152032	3443	22615426	1189971	19005028	Europe
Sweden	2498388	N/A	18656	N/A	2466329	+757	13403	19	244617	1827	18493218	1810672	10213458	Europe
Iraq	2324531	N/A	25208	N/A	2296824	N/A	2499	20	55533	602	18462168	441062	41858482	Asia
Serbia	2003334	N/A	15969	N/A	1971796	N/A	15569	27	230970	1841	9450942	1089627	8673560	Europe
Bangladesh	1952602	N/A	29127	N/A	1894123	N/A	29352	1297	11646	174	13973221	83340	167664530	Asia
Hungary	1897897	+2220	46162	+29	1797144	+4528	54591	38	197371	4801	11324260	1177663	9615875	Europe
Slovakia	1777971	+1395	19873	+11	1737255	+2528	20843	70	325371	3637	7074245	1294597	5464437	Europe
Jordan	1694216	N/A	14048	N/A	1678941	N/A	1227	124	163112	1352	16670254	1604946	10386802	Asia
Georgia	1654665	+290	16802	+2	1636188	+80	1675	N/A	416238	4227	16840700	4236352	3975283	Asia
Pakistan	1528178	+117	30371	+2	1494141	N/A	3666	145	6683	133	28102380	122896	228667501	Asia
Ireland	1514035	N/A	7028	N/A	1430586	N/A	76421	33	300535	1395	12041339	2390199	5037798	Europe
Norway	1424672	N/A	2871	N/A	N/A	N/A	N/A	20	259120	522	11002430	2001130	5498109	Europe
Kazakhstan	1305489	+16	13660	N/A	1291030	+21	799	24	68051	712	11575012	603370	19183944	Asia
Hong Kong	1202638	N/A	9274	N/A	N/A	N/A	N/A	115	158091	1219	44972952	5911837	7607272	Asia
Singapore	1187914	N/A	1333	N/A	1115829	N/A	70752	7	200195	225	23712995	3996275	5933774	Asia
Morocco	1164774	N/A	16066	N/A	1148310	N/A	398	293	30893	426	11237010	298034	37703827	Africa
Bulgaria	1154646	N/A	36879	N/A	965243	N/A	152524	102	168472	5381	9815490	1432162	6853618	Europe
Croatia	1118526	N/A	15801	N/A	1098596	N/A	4129	24	275542	3892	4770929	1175289	4059368	Europe
Cuba	1102164	N/A	8525	N/A	1092521	N/A	1118	23	97415	753	12920253	1141962	11314080	North America
Lebanon	1096530	N/A	10380	N/A	1080401	N/A	5749	186	161968	1533	4795578	708354	6770027	Asia
Lithuania	1056495	+838	9080	+2	1020450	+1274	26965	25	398160	3422	8232789	3102683	2653442	Europe
Tunisia	1040193	N/A	28550	N/A	N/A	N/A	N/A	29	86374	2371	4572976	379725	12042858	Africa
Slovenia	1006377	N/A	6585	N/A	984503	N/A	15289	29	483962	3167	2642603	1270815	2079456	Europe
Finland	1000472	N/A	3638	N/A	46000	N/A	950834	31	180060	655	10644579	1915758	5556328	Europe
Nepal	978770	N/A	11951	N/A	966558	N/A	261	N/A	32531	397	5624458	186941	30086842	Asia
Belarus	978117	N/A	6931	N/A	928536	N/A	42650	N/A	103574	734	13110627	1388295	9443687	Europe
New Zealand	906397	+9902	671	+22	850135	+11272	55591	N/A	181203	134	6989903	1397394	5002100	Australia/Oceania
Bolivia	904657	+81	21909	+1	856941	+610	25807	220	75629	1832	2699040	225640	11961722	South America
UAE	897558	N/A	2302	N/A	880481	N/A	14775	N/A	88805	228	154911027	15326989	10107075	Asia
Uruguay	895775	N/A	7197	N/A	886654	N/A	1924	18	256261	2059	6091188	1742550	3495560	South America
Ecuador	868285	N/A	35581	N/A	N/A	N/A	N/A	759	47895	1963	2470170	136257	18128779	South America
Costa Rica	852074	N/A	8405	N/A	832853	N/A	10816	45	164542	1623	4291131	828649	5178467	North America
Guatemala	843269	N/A	17534	N/A	823403	N/A	2332	5	45542	947	4426414	239054	18516348	North America
Latvia	818644	+614	5766	+11	805376	+1131	7502	11	442894	3119	7166055	3876905	1848396	Europe
Azerbaijan	792502	N/A	9707	N/A	782650	N/A	145	N/A	76905	942	6797352	659624	10304893	Asia
Panama	772830	N/A	8183	N/A	760639	N/A	4008	8	174143	1844	5843308	1316680	4437910	North America
Saudi Arabia	753632	N/A	9082	N/A	741058	N/A	3492	45	21053	254	41849069	1169072	35796840	Asia
Sri Lanka	663239	N/A	16503	N/A	646110	N/A	626	N/A	30740	765	6486117	300616	21576057	Asia
Paraguay	649034	N/A	18795	N/A	624673	N/A	5566	5	89014	2578	2623300	359780	7291397	South America
Kuwait	631409	N/A	2555	N/A	628090	N/A	764	8	143990	583	8007805	1826148	4385079	Asia
Myanmar	612785	N/A	19434	N/A	591715	N/A	1636	N/A	11127	353	7915960	143740	55071224	Asia
Palestine	581940	N/A	5353	N/A	576242	N/A	345	17	109462	1007	3078533	579068	5316355	Asia
Dominican Republic	579114	N/A	4376	N/A	574446	N/A	292	14	52431	396	3265645	295663	11045164	North America
Estonia	571300	+370	2533	N/A	509035	+876	59732	2	430146	1907	3319801	2499562	1328153	Europe
Bahrain	567173	N/A	1475	N/A	562140	N/A	3558	3	313575	815	9706781	5366619	1808733	Asia
Venezuela	522243	N/A	5706	N/A	515621	N/A	916	230	18460	202	3359014	118736	28289854	South America
Moldova	516986	N/A	11489	N/A	504142	N/A	1355	49	128701	2860	3216305	800681	4016964	Europe
Egypt	515645	N/A	24613	N/A	442182	N/A	48850	122	4872	233	3693367	34898	105833319	Africa
Libya	501904	N/A	6430	N/A	490973	N/A	4501	101	71286	913	2477219	351842	7040705	Africa
Cyprus	470481	N/A	1011	N/A	124370	N/A	345100	60	384601	826	9477138	7747209	1223297	Asia
Ethiopia	470468	N/A	7510	N/A	455039	N/A	7919	15	3916	63	4772777	39732	120124639	Africa
Mongolia	469712	+67	2177	N/A	313256	N/A	154279	192	139215	645	4030048	1194441	3374002	Asia
Armenia	422855	+17	8622	N/A	410598	+10	3635	N/A	142218	2900	3042708	1023349	2973286	Asia
Honduras	422275	N/A	10892	N/A	131100	N/A	280283	105	41439	1069	1263329	123975	10190206	North America
Oman	389113	+14	4258	N/A	384215	+23	640	4	72840	797	25000000	4679893	5342003	Asia
Bosnia and Herzegovina	376897	N/A	15764	N/A	192218	N/A	168915	N/A	116189	4860	1756028	541346	3243821	Europe
Réunion	374295	N/A	742	N/A	355605	N/A	17948	10	412720	818	1603660	1768291	906898	Africa
Qatar	364371	N/A	677	N/A	362922	N/A	772	3	129771	241	3428837	1221181	2807805	Asia
Kenya	323723	N/A	5649	N/A	317923	N/A	151	N/A	5789	101	3588732	64178	55918167	Africa
Zambia	319431	N/A	3976	N/A	314577	N/A	878	N/A	16536	206	3419145	177002	19316962	Africa
North Macedonia	309229	N/A	9277	N/A	299391	N/A	561	N/A	148438	4453	2012168	965894	2083219	Europe
Botswana	305859	N/A	2688	N/A	303026	N/A	145	1	125470	1103	2026898	831481	2437697	Africa
Albania	274862	N/A	3496	N/A	271030	N/A	336	2	95701	1217	1801917	627387	2872099	Europe
Algeria	265772	N/A	6875	N/A	178350	N/A	80547	6	5869	152	230861	5098	45286524	Africa
Nigeria	255685	N/A	3143	N/A	249890	N/A	2652	11	1187	15	5036813	23384	215399392	Africa
Zimbabwe	247667	N/A	5469	N/A	241500	N/A	698	12	16235	359	2246350	147251	15255204	Africa
Uzbekistan	238535	+25	1637	N/A	236563	+37	335	23	6945	48	1377915	40116	34348650	Asia
Luxembourg	235864	N/A	1062	N/A	224234	N/A	10568	2	365998	1648	4219947	6548229	644441	Europe
Montenegro	234876	N/A	2714	N/A	231492	N/A	670	6	373881	4320	2447383	3895804	628210	Europe
Mozambique	225367	N/A	2201	N/A	223106	N/A	60	13	6862	67	1310781	39911	32842294	Africa
China	207081	+1824	4876	+48	175431	+3728	26774	318	144	3	160000000	111163	1439323776	Asia
Laos	206512	+470	737	+1	7660	N/A	198115	N/A	27657	99	1232128	165010	7466975	Asia
Kyrgyzstan	200991	+1	2991	N/A	196397	+4	1603	131	29912	445	1907195	283837	6719339	Asia
Iceland	185353	N/A	119	N/A	75685	N/A	109549	N/A	536852	345	1953616	5658407	345259	Europe
Maldives	179171	N/A	298	N/A	163687	N/A	15186	25	321208	534	2213831	3968840	557803	Asia
Afghanistan	178809	+34	7683	N/A	161834	+22	9292	1124	4413	190	942978	23273	40517414	Asia
Uganda	164069	N/A	3596	N/A	100205	N/A	60268	2	3393	74	2612795	54030	48358437	Africa
El Salvador	162089	N/A	4128	N/A	150662	N/A	7299	8	24763	631	1950448	297981	6545552	North America
Ghana	161157	N/A	1445	N/A	159669	N/A	43	1	4997	45	2434977	75506	32248654	Africa
Namibia	158427	N/A	4025	N/A	153662	N/A	740	N/A	60369	1534	1003093	382229	2624324	Africa
Martinique	153253	N/A	926	N/A	104	N/A	152223	8	408961	2471	828928	2212026	374737	North America
Trinidad and Tobago	145597	N/A	3817	N/A	134384	N/A	7396	18	103429	2712	698981	496539	1407706	North America
Brunei	141531	+126	218	N/A	140422	+173	891	3	317994	490	717784	1612726	445075	Asia
Guadeloupe	140130	N/A	854	N/A	2250	N/A	137026	19	350108	2134	938039	2343644	400248	North America
Cambodia	136235	+5	3056	N/A	132994	+26	185	N/A	7949	178	2950598	172162	17138485	Asia
Rwanda	129773	N/A	1458	N/A	45522	N/A	82793	N/A	9589	108	5243325	387415	13534118	Africa
Jamaica	129681	N/A	2949	N/A	83144	N/A	43588	N/A	43450	988	989308	331470	2984604	North America
Cameroon	119780	N/A	1927	N/A	117791	N/A	62	13	4317	69	1751774	63142	27743456	Africa
Angola	99194	N/A	1900	N/A	97149	N/A	145	N/A	2857	55	1499795	43198	34718761	Africa
Malta	91032	N/A	693	N/A	85523	N/A	4816	4	205177	1562	1876155	4228670	443675	Europe
DRC	87023	N/A	1337	N/A	50930	N/A	34756	N/A	921	14	846704	8960	94495223	Africa
Senegal	85991	N/A	1967	N/A	84007	N/A	17	N/A	4902	112	1066123	60770	17543574	Africa
Malawi	85752	N/A	2633	N/A	81961	N/A	1158	67	4282	131	572705	28598	20025820	Africa
Ivory Coast	81909	N/A	799	N/A	81079	N/A	31	N/A	2972	29	1497187	54320	27562125	Africa
French Guiana	80422	N/A	394	N/A	11254	N/A	68774	1	257176	1260	622646	1991116	312712	South America
Suriname	79336	N/A	1328	N/A	49401	N/A	28607	N/A	133078	2228	235950	395781	596163	South America
Taiwan	76938	+8923	858	+2	24900	+531	51180	N/A	3220	36	14517501	607555	23894942	Asia
Channel Islands	74229	N/A	167	N/A	72942	N/A	1120	N/A	419921	945	1252808	7087261	176769	Europe
French Polynesia	72678	N/A	648	N/A	N/A	N/A	N/A	7	256041	2283	N/A	N/A	283853	Australia/Oceania
Eswatini	70354	N/A	1397	N/A	68814	N/A	143	11	59524	1182	1013391	857392	1181946	Africa
Barbados	68440	N/A	390	N/A	64630	N/A	3420	N/A	237628	1354	644046	2236170	288013	North America
Fiji	64535	N/A	862	N/A	62690	N/A	983	N/A	71056	949	506984	558215	908224	Australia/Oceania
Madagascar	64152	N/A	1391	N/A	59370	N/A	3391	14	2214	48	422372	14574	28981167	Africa
Guyana	63420	N/A	1228	N/A	62112	N/A	80	1	79931	1548	591338	745289	793434	South America
Sudan	62117	N/A	4931	N/A	N/A	N/A	N/A	N/A	1359	108	562941	12317	45704894	Africa
New Caledonia	60517	N/A	312	N/A	60102	N/A	103	9	208338	1074	98964	340697	290475	Australia/Oceania
Mauritania	58686	N/A	982	N/A	57694	N/A	10	N/A	12048	202	801344	164508	4871149	Africa
Bhutan	58643	+270	20	N/A	56282	+691	2341	2	74513	25	2292726	2913196	787014	Asia
Belize	57467	N/A	676	N/A	56572	N/A	219	6	139920	1646	537433	1308533	410714	North America
Cabo Verde	56010	N/A	401	N/A	55545	N/A	64	23	98794	707	400982	707278	566937	Africa
Syria	55803	N/A	3150	N/A	52123	N/A	530	N/A	3054	172	146269	8005	18271174	Asia
Gabon	47597	N/A	303	N/A	47282	N/A	12	N/A	20508	131	1592483	686143	2320921	Africa
Papua New Guinea	43800	N/A	649	N/A	43100	N/A	51	7	4733	70	249149	26923	9254257	Australia/Oceania
Seychelles	42474	N/A	166	N/A	41727	N/A	581	N/A	427085	1669	N/A	N/A	99451	Africa
Curaçao	41966	N/A	273	N/A	41251	N/A	442	3	253862	1651	496693	3004616	165310	North America
Andorra	41013	N/A	153	N/A	40343	N/A	517	14	529275	1974	249838	3224174	77489	Europe
Burundi	39632	N/A	38	N/A	773	N/A	38821	N/A	3162	3	345742	27588	12532506	Africa
Mauritius	37572	N/A	990	N/A	35755	N/A	827	N/A	29454	776	358675	281183	1275595	Africa
Mayotte	37038	N/A	187	N/A	2964	N/A	33887	N/A	130074	657	176919	621324	284745	Africa
Togo	36981	N/A	273	N/A	36688	N/A	20	N/A	4285	32	729301	84504	8630398	Africa
Guinea	36459	N/A	440	N/A	35976	N/A	43	8	2646	32	660107	47909	13778348	Africa
Faeroe Islands	34658	N/A	28	N/A	7693	N/A	26937	5	704431	569	778000	15813008	49200	Europe
Aruba	34589	N/A	212	N/A	34251	N/A	126	2	321495	1970	177885	1653391	107588	North America
Tanzania	33872	N/A	803	N/A	N/A	N/A	N/A	7	539	13	N/A	N/A	62817445	Africa
Bahamas	33498	N/A	789	N/A	32328	N/A	381	11	83733	1972	229817	574459	400058	North America
Lesotho	32910	N/A	697	N/A	24155	N/A	8058	N/A	15145	321	431221	198441	2173043	Africa
Mali	30769	N/A	731	N/A	29854	N/A	184	N/A	1444	34	665046	31211	21307810	Africa
Haiti	30655	N/A	835	N/A	29479	N/A	341	N/A	2630	72	132422	11362	11654566	North America
Isle of Man	28416	N/A	87	N/A	26794	N/A	1535	N/A	331000	1013	150753	1756025	85849	Europe
Benin	26952	N/A	163	N/A	25506	N/A	1283	5	2122	13	604310	47588	12698671	Africa
Somalia	26485	N/A	1350	N/A	13182	N/A	11953	N/A	1586	81	400466	23985	16696753	Africa
Congo	24079	N/A	385	N/A	20178	N/A	3516	N/A	4177	67	347815	60340	5764250	Africa
Saint Lucia	23285	N/A	368	N/A	22765	N/A	152	1	125764	1988	142871	771654	185149	North America
Timor-Leste	22861	N/A	130	N/A	22721	N/A	10	N/A	16761	95	262019	192101	1363967	Asia
Cayman Islands	21755	N/A	26	N/A	8553	N/A	13176	1	324116	387	222773	3318976	67121	North America
Burkina Faso	20853	N/A	382	N/A	20439	N/A	32	N/A	950	17	248995	11348	21942002	Africa
Nicaragua	18491	N/A	225	N/A	4225	N/A	14041	N/A	2732	33	N/A	N/A	6767463	North America
Gibraltar	17706	N/A	102	N/A	16579	N/A	1025	N/A	525822	3029	534283	15866807	33673	Europe
South Sudan	17445	N/A	138	N/A	13514	N/A	3793	1	1526	12	378620	33120	11431684	Africa
Tajikistan	17388	N/A	124	N/A	17264	N/A	0	N/A	1752	12	N/A	N/A	9925932	Asia
Liechtenstein	17133	+7	84	N/A	16942	+29	107	N/A	447033	2192	102174	2665919	38326	Europe
San Marino	16186	N/A	114	N/A	15702	N/A	370	4	475220	3347	149271	4382590	34060	Europe
Equatorial Guinea	15907	N/A	183	N/A	15698	N/A	26	5	10701	123	310972	209198	1486499	Africa
Djibouti	15611	N/A	189	N/A	15411	N/A	11	N/A	15395	186	303924	299713	1014049	Africa
Solomon Islands	14786	N/A	141	N/A	13307	N/A	1338	2	20610	197	5117	7133	717413	Australia/Oceania
CAR	14649	N/A	113	N/A	6859	N/A	7677	2	2940	23	81294	16318	4982002	Africa
Grenada	14519	N/A	220	N/A	14007	N/A	292	4	127957	1939	149247	1315322	113468	North America
Bermuda	13143	N/A	131	N/A	12719	N/A	293	N/A	212460	2118	866313	14004187	61861	North America
Dominica	12011	N/A	63	N/A	11926	N/A	22	N/A	166104	871	187690	2595630	72310	North America
Gambia	11995	N/A	365	N/A	11591	N/A	39	N/A	4723	144	155686	61301	2539702	Africa
Greenland	11971	N/A	21	N/A	2761	N/A	9189	4	210206	369	164926	2896030	56949	North America
Yemen	11818	N/A	2149	N/A	9009	N/A	660	23	381	69	265253	8552	31016634	Asia
Monaco	11677	N/A	54	N/A	11486	N/A	137	4	293791	1359	54960	1382781	39746	Europe
Saint Martin	10279	N/A	63	N/A	1399	N/A	8817	7	257871	1580	112382	2819347	39861	North America
Sint Maarten	10018	N/A	86	N/A	9859	N/A	73	10	228936	1965	62056	1418131	43759	North America
Tonga	9838	N/A	11	N/A	8721	N/A	1106	N/A	91205	102	423475	3925899	107867	Australia/Oceania
Eritrea	9733	N/A	103	N/A	9629	N/A	1	N/A	2677	28	23693	6517	3635414	Africa
Caribbean Netherlands	9713	N/A	34	N/A	9590	N/A	89	N/A	364260	1275	30126	1129796	26665	North America
Niger	8921	N/A	309	N/A	8510	N/A	102	1	346	12	249617	9677	25794115	Africa
Samoa	8351	N/A	16	N/A	1605	N/A	6730	4	41588	80	59708	297343	200805	Australia/Oceania
Guinea-Bissau	8186	N/A	171	N/A	7528	N/A	487	6	3989	83	133617	65106	2052305	Africa
Comoros	8100	N/A	160	N/A	7933	N/A	7	N/A	8968	177	N/A	N/A	903178	Africa
Sierra Leone	7681	N/A	125	N/A	N/A	N/A	N/A	N/A	929	15	259958	31430	8271035	Africa
Antigua and Barbuda	7571	N/A	135	N/A	7402	N/A	34	1	76168	1358	18901	190153	99399	North America
Liberia	7434	N/A	294	N/A	5747	N/A	1393	2	1410	56	139824	26516	5273137	Africa
Chad	7411	N/A	193	N/A	4874	N/A	2344	N/A	429	11	191341	11073	17279986	Africa
Vanuatu	7054	+89	13	N/A	6518	+96	523	3	22033	41	24976	78012	320154	Australia/Oceania
St. Vincent Grenadines	6779	N/A	106	N/A	6641	N/A	32	N/A	60755	950	98862	886027	111579	North America
British Virgin Islands	6296	N/A	62	N/A	N/A	N/A	N/A	1	205779	2026	102862	3361943	30596	North America
Turks and Caicos	5963	N/A	36	N/A	5862	N/A	65	4	150326	908	488787	12322258	39667	North America
Sao Tome and Principe	5957	N/A	73	N/A	5880	N/A	4	N/A	26296	322	29036	128173	226537	Africa
Saint Kitts and Nevis	5562	N/A	43	N/A	5518	N/A	1	N/A	103227	798	65141	1208979	53881	North America
Cook Islands	4854	N/A	1	N/A	4419	N/A	434	N/A	275905	57	16083	914170	17593	Australia/Oceania
Palau	4486	N/A	6	N/A	3913	N/A	567	1	245808	329	45500	2493151	18250	Australia/Oceania
St. Barth	4432	N/A	6	N/A	N/A	N/A	N/A	N/A	446234	604	78646	7918445	9932	North America
Kiribati	3080	N/A	13	N/A	2599	N/A	468	3	25087	106	N/A	N/A	122772	Australia/Oceania
Anguilla	2788	N/A	9	N/A	2766	N/A	13	4	182868	590	51382	3370195	15246	North America
Saint Pierre Miquelon	2641	N/A	1	N/A	2449	N/A	191	1	459864	174	22941	3994602	5743	North America
Diamond Princess	712	N/A	13	N/A	699	N/A	0	N/A	N/A	N/A	N/A	N/A		N/A
Wallis and Futuna	454	N/A	7	N/A	438	N/A	9	N/A	41720	643	20508	1884580	10882	Australia/Oceania
Montserrat	207	N/A	2	N/A	174	N/A	31	N/A	41425	400	9716	1944367	4997	North America
Falkland Islands	128	N/A	N/A	N/A	N/A	N/A	N/A	N/A	34934	N/A	8632	2355895	3664	South America
Macao	82	N/A	N/A	N/A	82	N/A	0	N/A	123	N/A	5375	8078	665384	Asia
Vatican City	29	N/A	N/A	N/A	29	N/A	0	N/A	36025	N/A	N/A	N/A	805	Europe
Marshall Islands	17	N/A	N/A	N/A	7	N/A	10	N/A	284	N/A	N/A	N/A	59914	Australia/Oceania
Western Sahara	10	N/A	1	N/A	9	N/A	0	N/A	16	2	N/A	N/A	623956	Africa
MS Zaandam	9	N/A	2	N/A	7	N/A	0	N/A	N/A	N/A	N/A	N/A		N/A
Niue	8	N/A	N/A	N/A	7	N/A	1	N/A	4860	N/A	N/A	N/A	1646	Australia/Oceania
Nauru	4	+1	N/A	N/A	3	N/A	1	N/A	365	N/A	N/A	N/A	10947	Australia/Oceania
Micronesia	3	N/A	N/A	N/A	1	N/A	2	N/A	26	N/A	N/A	N/A	117209	Australia/Oceania
Saint Helena	2	N/A	N/A	N/A	2	N/A	0	N/A	327	N/A	N/A	N/A	6110	Africa
