Country,Other	TotalCases	NewCases	TotalDeaths	NewDeaths	TotalRecovered	NewRecovered	ActiveCases	Serious,Critical	Tot Cases/1M pop	Deaths/1M pop	TotalTests	Tests/1M pop	Population	Continent
Suriname	79393	N/A	1328	N/A	49402	N/A	28663	N/A	133144	2227	236066	395890	596292	South America
Channel Islands	74642	N/A	171	N/A	73655	N/A	816	N/A	422164	967	1252808	7085697	176808	Europe
French Polynesia	72765	+19	648	N/A	N/A	N/A	N/A	7	256312	2283	N/A	N/A	283892	Australia/Oceania
Barbados	71127	N/A	399	N/A	67374	N/A	3354	N/A	246950	1385	652229	2264511	288022	North America
Eswatini	70833	+93	1398	+1	69010	+10	425	11	59914	1183	1016801	860062	1182241	Africa
Fiji	64690	+21	862	N/A	62791	N/A	1037	N/A	71214	949	508091	559335	908384	Australia/Oceania
Madagascar	64181	N/A	1391	N/A	59370	N/A	3420	14	2213	48	426220	14698	28998729	Africa
Guyana	63518	+27	1228	N/A	62200	+51	90	1	80045	1548	600940	757302	793528	South America
Sudan	62135	+18	4933	+2	N/A	N/A	N/A	N/A	1359	108	562941	12310	45730136	Africa
New Caledonia	60749	N/A	312	N/A	60231	N/A	206	9	209089	1074	98964	340619	290542	Australia/Oceania
Bhutan	59358	+84	21	N/A	58856	+233	481	2	75402	27	2301399	2923440	787223	Asia
Mauritania	58699	+4	982	N/A	57700	+4	17	N/A	12043	201	805551	165270	4874165	Africa
Belize	57561	+26	676	N/A	56654	+14	231	6	140088	1645	542191	1319549	410891	North America
Cabo Verde	56036	+5	401	N/A	55564	+2	71	23	98814	707	400982	707093	567085	Africa
Syria	55833	+4	3150	N/A	52243	+20	440	N/A	3054	172	146269	8001	18281658	Asia
Gabon	47602	N/A	304	N/A	47285	N/A	13	N/A	20499	131	1593622	686251	2322216	Africa
Papua New Guinea	43821	N/A	650	N/A	43133	N/A	38	7	4733	70	249149	26910	9258431	Australia/Oceania
Seychelles	42474	N/A	166	N/A	41727	N/A	581	N/A	427020	1669	N/A	N/A	99466	Africa
Curaçao	42241	N/A	274	N/A	41612	N/A	355	3	255501	1657	496693	3004325	165326	North America
Andorra	41717	+368	153	N/A	41021	+332	543	14	538339	1974	249838	3224049	77492	Europe
Burundi	40675	+123	38	N/A	773	N/A	39864	N/A	3243	3	345742	27568	12541253	Africa
Mauritius	37714	+17	990	N/A	36009	+47	715	N/A	29565	776	358675	281171	1275647	Africa
Mayotte	37363	N/A	187	N/A	2964	N/A	34212	N/A	131141	656	176919	620971	284907	Africa
Togo	36995	+2	273	N/A	36702	+5	20	N/A	4284	32	731516	84713	8635182	Africa
Guinea	36459	N/A	440	N/A	35976	N/A	43	8	2644	32	660107	47878	13787140	Africa
Aruba	34846	N/A	212	N/A	34516	N/A	118	3	323851	1970	177885	1653222	107599	North America
Faeroe Islands	34658	N/A	28	N/A	7693	N/A	26937	5	704374	569	778000	15811723	49204	Europe
Tanzania	33872	N/A	803	N/A	N/A	N/A	N/A	7	539	13	N/A	N/A	62859450	Africa
Bahamas	33626	+25	798	N/A	32384	+10	444	N/A	84033	1994	229817	574327	400150	North America
Lesotho	32910	N/A	697	N/A	24155	N/A	8058	N/A	15142	321	431221	198403	2173460	Africa
Mali	30874	+14	732	N/A	29978	+5	164	N/A	1448	34	668249	31341	21322211	Africa
Haiti	30703	+6	835	N/A	29555	+33	313	N/A	2634	72	132422	11359	11657984	North America
Isle of Man	28416	N/A	87	N/A	26794	N/A	1535	N/A	330957	1013	150753	1755800	85860	Europe
Benin	26952	N/A	163	N/A	25506	N/A	1283	5	2121	13	604310	47559	12706506	Africa
Somalia	26485	N/A	1350	N/A	13182	N/A	11953	N/A	1585	81	400466	23969	16707698	Africa
Congo	24079	N/A	385	N/A	20178	N/A	3516	N/A	4175	67	347815	60305	5767599	Africa
Saint Lucia	23538	+56	368	N/A	22953	+32	217	N/A	127116	1987	143281	773785	185169	North America
Timor-Leste	22879	+4	130	N/A	22730	N/A	19	N/A	16766	95	263136	192832	1364585	Asia
Cayman Islands	22828	+605	27	N/A	8553	N/A	14248	1	340006	402	222773	3318037	67140	North America
Burkina Faso	20853	N/A	382	N/A	20439	N/A	32	N/A	950	17	248995	11341	21956149	Africa
Nicaragua	18491	N/A	225	N/A	4225	N/A	14041	N/A	2732	33	N/A	N/A	6769400	North America
Gibraltar	17837	N/A	102	N/A	16579	N/A	1156	N/A	529712	3029	534283	15866807	33673	Europe
South Sudan	17490	+3	138	N/A	13514	N/A	3838	1	1530	12	385179	33684	11434910	Africa
Tajikistan	17388	N/A	124	N/A	17264	N/A	0	N/A	1751	12	N/A	N/A	9931212	Asia
Liechtenstein	17225	+13	84	N/A	17058	+27	83	N/A	449399	2192	102174	2665710	38329	Europe
San Marino	16561	+37	115	N/A	16175	+23	271	4	486202	3376	152231	4469233	34062	Europe
Equatorial Guinea	15908	N/A	183	N/A	15701	N/A	24	5	10693	123	316462	212728	1487639	Africa
Solomon Islands	15677	N/A	141	N/A	14109	N/A	1427	2	21839	196	5117	7128	717828	Australia/Oceania
Djibouti	15631	N/A	189	N/A	15427	N/A	15	N/A	15409	186	305941	301597	1014403	Africa
Grenada	14984	+241	220	N/A	14229	+118	535	4	132040	1939	151734	1337087	113481	North America
CAR	14649	N/A	113	N/A	6859	N/A	7677	2	2939	23	81294	16311	4984069	Africa
Bermuda	13832	+344	131	N/A	13289	+308	412	N/A	223620	2118	885175	14310484	61855	North America
Dominica	12161	N/A	63	N/A	12025	N/A	73	N/A	168167	871	191084	2642384	72315	North America
Gambia	11995	N/A	365	N/A	11591	N/A	39	N/A	4720	144	155686	61260	2541378	Africa
Greenland	11971	N/A	21	N/A	2761	N/A	9189	4	210198	369	164926	2895928	56951	North America
Monaco	11869	+45	54	N/A	11672	+19	143	4	298569	1358	54960	1382537	39753	Europe
Yemen	11819	N/A	2149	N/A	9009	N/A	661	23	381	69	265253	8547	31032824	Asia
Tonga	10494	N/A	11	N/A	9255	N/A	1228	N/A	97259	102	486186	4506020	107897	Australia/Oceania
Saint Martin	10462	N/A	63	N/A	1399	N/A	9000	7	262350	1580	112382	2818145	39878	North America
Samoa	10210	N/A	20	N/A	1605	N/A	8585	4	50837	100	73313	365037	200837	Australia/Oceania
Sint Maarten	10065	N/A	86	N/A	9913	N/A	66	10	229947	1965	62056	1417742	43771	North America
Caribbean Netherlands	9804	+3	34	N/A	9714	+6	56	N/A	367590	1275	30126	1129541	26671	North America
Eritrea	9735	+1	103	N/A	9631	N/A	1	N/A	2677	28	23693	6515	3636621	Africa
Niger	8957	+3	309	N/A	8550	+19	98	1	347	12	250880	9718	25815793	Africa
Guinea-Bissau	8210	+8	171	N/A	7530	+2	509	6	3998	83	134817	65654	2053452	Africa
Comoros	8100	N/A	160	N/A	7933	N/A	7	N/A	8964	177	N/A	N/A	903635	Africa
Sierra Leone	7681	N/A	125	N/A	N/A	N/A	N/A	N/A	928	15	259958	31415	8275032	Africa
Vanuatu	7658	+68	14	+1	7137	+114	507	3	23907	44	24976	77969	320331	Australia/Oceania
Antigua and Barbuda	7654	+28	137	+1	7464	+21	53	1	76987	1378	18901	190115	99419	North America
Liberia	7434	N/A	294	N/A	5747	N/A	1393	2	1409	56	139824	26502	5276068	Africa
Chad	7412	N/A	193	N/A	4874	N/A	2345	N/A	429	11	191341	11066	17291623	Africa
St. Vincent Grenadines	6786	N/A	106	N/A	6641	N/A	39	N/A	60813	950	98944	886690	111588	North America
British Virgin Islands	6355	N/A	62	N/A	N/A	N/A	N/A	1	207673	2026	103049	3367504	30601	North America
Turks and Caicos	5995	N/A	36	N/A	5918	N/A	41	4	151084	907	497269	12531981	39680	North America
Sao Tome and Principe	5964	N/A	73	N/A	5884	N/A	7	N/A	26315	322	29036	128117	226637	Africa
Saint Kitts and Nevis	5570	+4	43	N/A	5519	N/A	8	N/A	103357	798	70707	1312037	53891	North America
Cook Islands	5229	+29	1	N/A	4990	+49	238	N/A	297204	57	16982	965215	17594	Australia/Oceania
Palau	4690	N/A	6	N/A	4043	N/A	641	1	256958	329	46722	2559829	18252	Australia/Oceania
St. Barth	4544	N/A	6	N/A	N/A	N/A	N/A	N/A	457511	604	78646	7918445	9932	North America
Kiribati	3089	+5	13	N/A	2601	N/A	475	3	25151	106	N/A	N/A	122817	Australia/Oceania
Anguilla	2788	N/A	9	N/A	2766	N/A	13	4	182832	590	51382	3369532	15249	North America
Saint Pierre Miquelon	2701	N/A	1	N/A	2449	N/A	251	1	470394	174	23446	4083246	5742	North America
Diamond Princess	712	N/A	13	N/A	699	N/A	0	N/A	N/A	N/A	N/A	N/A		N/A
Wallis and Futuna	454	N/A	7	N/A	438	N/A	9	N/A	41739	644	20508	1885446	10877	Australia/Oceania
Montserrat	371	+98	2	N/A	198	+17	171	N/A	74230	400	10135	2027811	4998	North America
Falkland Islands	197	+16	N/A	N/A	N/A	N/A	N/A	N/A	53737	N/A	8632	2354610	3666	South America
Macao	82	N/A	N/A	N/A	82	N/A	0	N/A	123	N/A	5375	8075	665602	Asia
Vatican City	29	N/A	N/A	N/A	29	N/A	0	N/A	36025	N/A	N/A	N/A	805	Europe
Marshall Islands	17	N/A	N/A	N/A	14	N/A	3	N/A	284	N/A	N/A	N/A	59924	Australia/Oceania
Western Sahara	10	N/A	1	N/A	9	N/A	0	N/A	16	2	N/A	N/A	624319	Africa
MS Zaandam	9	N/A	2	N/A	7	N/A	0	N/A	N/A	N/A	N/A	N/A		N/A
Niue	9	N/A	N/A	N/A	8	+1	1	N/A	5468	N/A	N/A	N/A	1646	Australia/Oceania
Micronesia	7	N/A	N/A	N/A	1	N/A	6	N/A	60	N/A	N/A	N/A	117239	Australia/Oceania
Nauru	5	N/A	N/A	N/A	3	N/A	2	N/A	457	N/A	N/A	N/A	10949	Australia/Oceania
Saint Helena	2	N/A	N/A	N/A	2	N/A	0	N/A	327	N/A	N/A	N/A	6110	Africa
