Country,Other	TotalCases	NewCases	TotalDeaths	NewDeaths	TotalRecovered	NewRecovered	ActiveCases	Serious,Critical	Tot Cases/1M pop	Deaths/1M pop	TotalTests	Tests/1M pop	Population	Continent
Ireland	1509536	N/A	6996	N/A	1406802	+8866	95738	44	299660	1389	12016948	2385500	5037497	Europe
Norway	1423509	+289	2871	N/A	N/A	N/A	N/A	20	258920	522	11002430	2001214	5497878	Europe
Kazakhstan	1305447	+7	13660	N/A	1290975	+11	812	24	68053	712	11575012	603408	19182717	Asia
Hong Kong	1201431	+523	9236	+9	N/A	N/A	N/A	115	157939	1214	44972952	5912095	7606940	Asia
Singapore	1180124	+2709	1325	+1	1112762	+3375	66037	9	198891	223	23712995	3996444	5933523	Asia
Morocco	1164670	+56	16065	+1	1148154	+46	451	293	30892	426	11237010	298053	37701437	Africa
Bulgaria	1152892	+354	36849	+7	959542	+110	156501	105	168210	5376	9797011	1429406	6853902	Europe
Croatia	1117175	+894	15778	+6	1096829	+649	4568	22	275200	3887	4762146	1173085	4059506	Europe
Cuba	1101486	+266	8523	N/A	1091603	+310	1360	23	97355	753	12920253	1141958	11314118	North America
Lebanon	1096320	+93	10374	+2	1079455	+409	6491	186	161933	1532	4795578	708337	6770194	Asia
Lithuania	1054191	+729	9054	+6	1016058	+1757	29079	40	397261	3412	8213343	3095114	2653648	Europe
Tunisia	1039532	N/A	28533	N/A	N/A	N/A	N/A	29	86324	2369	4563397	378951	12042183	Africa
Slovenia	1003977	+1050	6576	+7	980504	+1847	16897	30	482808	3162	2640107	1269615	2079455	Europe
Finland	1000472	N/A	3638	N/A	46000	N/A	950834	31	180061	655	10644579	1915774	5556281	Europe
Nepal	978732	+18	11951	N/A	966498	+17	283	N/A	32533	397	5613608	186598	30083975	Asia
Belarus	977434	+528	6922	+2	928536	N/A	41976	N/A	103501	733	13092771	1386402	9443704	Europe
Bolivia	904294	N/A	21907	N/A	854575	N/A	27812	220	75604	1832	2693845	225222	11960852	South America
UAE	896892	+261	2302	N/A	879426	+372	15164	N/A	88745	228	154143355	15252020	10106422	Asia
Uruguay	895775	N/A	7197	N/A	886654	N/A	1924	18	256266	2059	6091188	1742582	3495495	South America
New Zealand	878575	+7984	627	+17	818286	+5796	59662	N/A	175641	125	6983031	1396020	5002100	Australia/Oceania
Ecuador	868053	N/A	35581	N/A	N/A	N/A	N/A	759	47886	1963	2470170	136268	18127314	South America
Costa Rica	847784	N/A	8383	N/A	829515	N/A	9886	43	163721	1619	4240743	818959	5178213	North America
Guatemala	842369	+1028	17514	+18	822253	+1068	2602	5	45498	946	4402305	237776	18514535	North America
Latvia	816994	+696	5743	+4	802678	+951	8573	9	441974	3107	7151531	3868808	1848510	Europe
Azerbaijan	792476	+19	9707	N/A	782634	+13	135	N/A	76907	942	6792132	659149	10304394	Asia
Panama	771486	+481	8182	N/A	759832	+337	3472	8	173854	1844	5820472	1311644	4437539	North America
Saudi Arabia	753332	+91	9076	+1	740467	+223	3789	45	21046	254	41817866	1168297	35793875	Asia
Sri Lanka	663131	+40	16502	+2	642574	+3	4055	N/A	30735	765	6486117	300623	21575568	Asia
Paraguay	649034	N/A	18795	N/A	624673	N/A	5566	5	89020	2578	2623300	359804	7290918	South America
Kuwait	631294	+64	2555	N/A	627899	+93	840	8	143975	583	7999656	1824434	4384734	Asia
Myanmar	612733	+19	19434	N/A	591609	+26	1690	N/A	11127	353	7891077	143294	55069234	Asia
Palestine	581816	N/A	5353	N/A	575899	N/A	564	17	109452	1007	3078533	579139	5315705	Asia
Dominican Republic	578954	N/A	4376	N/A	574297	N/A	281	16	52420	396	3261060	295264	11044570	North America
Estonia	570076	+355	2531	N/A	506711	+876	60834	7	429226	1906	3310467	2492544	1328148	Europe
Bahrain	565830	+366	1475	N/A	560795	+390	3560	3	312888	816	9695962	5361601	1808408	Asia
Venezuela	522121	+33	5705	N/A	515305	+93	1111	230	18456	202	3359014	118734	28290292	South America
Moldova	516986	N/A	11489	N/A	504142	N/A	1355	49	128699	2860	3216305	800670	4017015	Europe
Egypt	515645	N/A	24613	N/A	442182	N/A	48850	122	4873	233	3693367	34901	105822756	Africa
Libya	501862	N/A	6429	N/A	490900	N/A	4533	101	71285	913	2476960	351831	7040194	Africa
Cyprus	470481	+6115	1011	+18	124370	N/A	345100	60	384616	826	9477138	7747513	1223249	Asia
Ethiopia	470417	+12	7510	N/A	454967	+304	7940	15	3917	63	4763756	39662	120109031	Africa
Mongolia	469550	+30	2177	N/A	313256	N/A	154117	192	139179	645	4030048	1194544	3373713	Asia
Armenia	422822	+8	8622	N/A	410548	+13	3652	N/A	142208	2900	3032179	1019818	2973256	Asia
Honduras	422275	N/A	10892	N/A	131100	N/A	280283	105	41443	1069	1263329	123985	10189344	North America
Oman	389036	+17	4257	N/A	384055	N/A	724	2	72836	797	25000000	4680516	5341291	Asia
Bosnia and Herzegovina	376699	N/A	15756	N/A	192218	N/A	168725	N/A	116124	4857	1752716	540306	3243932	Europe
Réunion	374295	N/A	742	N/A	355605	N/A	17948	10	412736	818	1603660	1768360	906863	Africa
Qatar	364089	+77	677	N/A	362568	+117	844	1	129670	241	3425362	1219943	2807805	Asia
Kenya	323696	+8	5649	N/A	317909	+7	138	N/A	5789	101	3581506	64056	55911680	Africa
Zambia	318984	N/A	3974	N/A	314075	N/A	935	N/A	16516	206	3408441	176474	19314138	Africa
North Macedonia	309062	N/A	9271	N/A	299064	N/A	727	N/A	148358	4450	2007553	963678	2083219	Europe
Botswana	305859	N/A	2688	N/A	303026	N/A	145	1	125484	1103	2026898	831569	2437438	Africa
Albania	274791	+54	3496	N/A	270869	+17	426	2	95675	1217	1799730	626622	2872116	Europe
Algeria	265761	N/A	6874	N/A	178344	+1	80543	6	5869	152	230861	5098	45282191	Africa
Nigeria	255685	N/A	3143	N/A	249890	N/A	2652	11	1187	15	5036813	23387	215371389	Africa
Zimbabwe	247524	+36	5468	N/A	241362	+34	694	12	16227	358	2240305	146867	15254021	Africa
Uzbekistan	238442	+24	1637	N/A	236458	+35	347	23	6942	48	1377915	40119	34345999	Asia
Montenegro	234619	+70	2713	+2	231297	+88	609	6	373472	4319	2444820	3891724	628210	Europe
Luxembourg	233966	N/A	1058	N/A	221501	N/A	11407	1	363084	1642	4213886	6539382	644386	Europe
Mozambique	225358	+6	2201	N/A	223104	N/A	53	13	6863	67	1308458	39846	32837490	Africa
Laos	204893	+619	732	+2	7660	N/A	196501	N/A	27442	98	1232128	165023	7466398	Asia
Kyrgyzstan	200983	N/A	2991	N/A	196376	+5	1616	131	29914	445	1907195	283862	6718750	Asia
China	199074	+2988	4686	+12	163726	+3127	30662	237	138	3	160000000	111163	1439323776	Asia
Iceland	185074	N/A	114	N/A	75685	N/A	109275	1	536063	330	1953616	5658604	345247	Europe
Maldives	178883	N/A	298	N/A	163687	N/A	14898	25	320722	534	2213831	3969210	557751	Asia
Afghanistan	178650	+12	7681	+1	161708	+25	9261	1124	4410	190	939616	23193	40512612	Asia
Uganda	164069	N/A	3596	N/A	100205	N/A	60268	2	3393	74	2612795	54039	48350505	Africa
El Salvador	162089	N/A	4127	N/A	150662	N/A	7300	8	24764	631	1950448	297989	6545373	North America
Ghana	161124	N/A	1445	N/A	159655	N/A	24	1	4997	45	2433244	75461	32245102	Africa
Namibia	158332	+52	4023	N/A	153662	N/A	647	N/A	60338	1533	1001354	381603	2624072	Africa
Martinique	147519	N/A	918	N/A	104	N/A	146497	8	393658	2450	828928	2212014	374739	North America
Trinidad and Tobago	144359	+475	3812	+1	133604	+236	6943	18	102551	2708	696148	494535	1407681	North America
Brunei	141014	+141	218	N/A	139724	+201	1072	N/A	316848	490	717784	1612809	445052	Asia
Guadeloupe	140130	N/A	854	N/A	2250	N/A	137026	19	350108	2134	938039	2343644	400248	North America
Cambodia	136200	+28	3056	N/A	132896	+16	248	N/A	7948	178	2946965	171963	17137221	Asia
Rwanda	129764	N/A	1458	N/A	45522	N/A	82784	N/A	9589	108	5225494	386148	13532358	Africa
Jamaica	129489	+48	2943	+2	82965	+90	43581	N/A	43387	986	981688	328925	2984534	North America
Cameroon	119780	N/A	1927	N/A	117791	N/A	62	13	4318	69	1751774	63150	27739834	Africa
Angola	99194	N/A	1900	N/A	97149	N/A	145	N/A	2858	55	1499795	43205	34713148	Africa
Malta	90399	+231	687	+3	84111	+590	5601	4	203753	1548	1870483	4215943	443669	Europe
DRC	87023	N/A	1337	N/A	50930	N/A	34756	N/A	921	14	846704	8962	94480277	Africa
Senegal	85984	+2	1966	+1	84001	+2	17	1	4902	112	1063849	60649	17541154	Africa
Malawi	85747	+4	2633	N/A	81938	+4	1176	67	4282	131	571585	28546	20023110	Africa
Ivory Coast	81887	+6	799	N/A	81061	+4	27	N/A	2971	29	1494624	54235	27558545	Africa
French Guiana	80422	N/A	394	N/A	11254	N/A	68774	1	257210	1260	622646	1991384	312670	South America
Suriname	79302	N/A	1327	N/A	49396	N/A	28579	N/A	133027	2226	235824	395589	596134	South America
Channel Islands	73609	N/A	166	N/A	72059	N/A	1384	N/A	416435	939	1252808	7087622	176760	Europe
French Polynesia	72648	N/A	648	N/A	N/A	N/A	N/A	7	255943	2283	N/A	N/A	283844	Australia/Oceania
Eswatini	70284	+31	1397	+1	68764	+34	123	11	59468	1182	1012397	856599	1181880	Africa
Barbados	67256	+446	389	+1	63424	N/A	3443	N/A	233519	1351	640085	2222432	288011	North America
Fiji	64524	N/A	862	N/A	62677	N/A	985	N/A	71047	949	506642	557860	908189	Australia/Oceania
Madagascar	64121	N/A	1391	N/A	59370	N/A	3360	14	2213	48	418849	14454	28977264	Africa
Guyana	63413	+6	1228	N/A	62092	+4	93	1	79924	1548	590638	744426	793414	South America
Sudan	62093	N/A	4930	N/A	N/A	N/A	N/A	N/A	1359	108	562941	12318	45699284	Africa
New Caledonia	60457	N/A	312	N/A	60064	N/A	81	9	208142	1074	98964	340715	290460	Australia/Oceania
Mauritania	58683	N/A	982	N/A	57693	N/A	8	N/A	12049	202	799187	164088	4870479	Africa
Belize	57419	N/A	676	N/A	56534	N/A	209	6	139816	1646	534770	1302176	410674	North America
Bhutan	57340	+737	20	N/A	52774	+695	4546	3	72862	25	2279630	2896725	786968	Asia
Cabo Verde	56004	+3	401	N/A	55538	+1	65	23	98789	707	400982	707319	566904	Africa
Syria	55795	+3	3150	N/A	52090	+12	555	N/A	3054	172	146269	8006	18268844	Asia
Taiwan	51296	+4202	856	N/A	23454	+278	26986	N/A	2147	36	14214319	594873	23894707	Asia
Gabon	47597	+3	303	N/A	47282	+2	12	N/A	20510	131	1592483	686228	2320633	Africa
Papua New Guinea	43732	N/A	649	N/A	43025	N/A	58	7	4726	70	249149	26925	9253330	Australia/Oceania
Seychelles	42079	N/A	165	N/A	41260	N/A	654	N/A	423126	1659	N/A	N/A	99448	Africa
Curaçao	41966	+314	273	+2	41251	+451	442	3	253869	1651	496693	3004688	165306	North America
Andorra	41013	N/A	153	N/A	40343	N/A	517	14	529282	1974	249838	3224215	77488	Europe
Burundi	38887	+34	38	N/A	773	N/A	38076	N/A	3103	3	345742	27592	12530563	Africa
Mauritius	37656	N/A	990	N/A	35656	N/A	1010	N/A	29521	776	358675	281185	1275583	Africa
Mayotte	37038	N/A	187	N/A	2964	N/A	33887	N/A	130091	657	176919	621403	284709	Africa
Togo	36977	+4	273	N/A	36679	N/A	25	N/A	4285	32	727740	84333	8629335	Africa
Guinea	36459	N/A	440	N/A	35976	N/A	43	8	2646	32	660107	47916	13776395	Africa
Faeroe Islands	34658	N/A	28	N/A	7693	N/A	26937	5	704445	569	778000	15813330	49199	Europe
Aruba	34589	N/A	212	N/A	34251	N/A	126	2	321501	1971	177885	1653421	107586	North America
Tanzania	33864	N/A	803	N/A	N/A	N/A	N/A	7	539	13	N/A	N/A	62808110	Africa
Bahamas	33463	+17	789	N/A	32310	+5	364	11	83650	1972	229817	574489	400037	North America
Lesotho	32910	N/A	697	N/A	24155	N/A	8058	N/A	15145	321	431221	198449	2172951	Africa
Mali	30727	+11	731	N/A	29795	+1	201	N/A	1442	34	663805	31158	21304609	Africa
Haiti	30640	N/A	835	N/A	29389	N/A	416	N/A	2629	72	132422	11363	11653807	North America
Isle of Man	28416	N/A	87	N/A	26794	N/A	1535	N/A	331011	1013	150753	1756086	85846	Europe
Benin	26952	N/A	163	N/A	25506	N/A	1283	5	2123	13	604310	47595	12696930	Africa
Somalia	26485	N/A	1350	N/A	13182	N/A	11953	N/A	1586	81	400466	23988	16694320	Africa
Congo	24079	N/A	385	N/A	20178	N/A	3516	N/A	4178	67	347815	60348	5763505	Africa
Saint Lucia	23239	+38	368	N/A	22736	+15	135	1	125519	1988	142630	770373	185144	North America
Timor-Leste	22860	N/A	130	N/A	22714	N/A	16	N/A	16762	95	261007	191378	1363829	Asia
Cayman Islands	21755	N/A	26	N/A	8553	N/A	13176	1	324135	387	222773	3319174	67117	North America
Burkina Faso	20853	N/A	382	N/A	20439	N/A	32	N/A	951	17	248995	11349	21938858	Africa
Nicaragua	18491	N/A	225	N/A	4225	N/A	14041	N/A	2733	33	N/A	N/A	6767032	North America
Gibraltar	17706	N/A	102	+1	16579	N/A	1025	N/A	525822	3029	534283	15866807	33673	Europe
South Sudan	17422	N/A	138	N/A	13514	N/A	3770	1	1524	12	376391	32927	11430967	Africa
Tajikistan	17388	N/A	124	N/A	17264	N/A	0	N/A	1752	12	N/A	N/A	9924758	Asia
Liechtenstein	17091	+27	84	N/A	16801	+50	206	N/A	445937	2192	102174	2665919	38326	Europe
San Marino	16140	N/A	114	N/A	15662	N/A	364	4	473870	3347	149271	4382590	34060	Europe
Equatorial Guinea	15907	N/A	183	N/A	15698	N/A	26	5	10703	123	310972	209233	1486246	Africa
Djibouti	15611	N/A	189	N/A	15411	N/A	11	N/A	15396	186	303924	299736	1013971	Africa
CAR	14649	N/A	113	N/A	6859	N/A	7677	2	2941	23	81294	16319	4981542	Africa
Grenada	14428	+96	220	N/A	13945	+73	263	4	127157	1939	148567	1309353	113466	North America
Bermuda	13143	N/A	131	N/A	12719	N/A	293	N/A	212457	2118	866313	14003960	61862	North America
Solomon Islands	12437	N/A	139	N/A	11194	N/A	1104	2	17338	194	5117	7133	717320	Australia/Oceania
Dominica	12011	N/A	63	N/A	11926	N/A	22	N/A	166107	871	187690	2595666	72309	North America
Gambia	11995	N/A	365	N/A	11591	N/A	39	N/A	4724	144	155686	61310	2539329	Africa
Greenland	11971	N/A	21	N/A	2761	N/A	9189	4	210209	369	164926	2896081	56948	North America
Yemen	11818	N/A	2148	N/A	9001	N/A	669	23	381	69	265253	8553	31013036	Asia
Monaco	11604	+27	54	N/A	11362	+34	188	4	291961	1359	54960	1382815	39745	Europe
Saint Martin	10279	N/A	63	N/A	1399	N/A	8817	7	257891	1581	112382	2819559	39858	North America
Sint Maarten	9990	+9	86	N/A	9841	+5	63	10	228312	1965	62056	1418228	43756	North America
Eritrea	9733	N/A	103	N/A	9629	N/A	1	N/A	2677	28	23693	6518	3635146	Africa
Caribbean Netherlands	9592	N/A	34	N/A	9392	N/A	166	N/A	359736	1275	30126	1129838	26664	North America
Tonga	9553	N/A	11	N/A	8306	N/A	1236	N/A	88568	102	408213	3784621	107861	Australia/Oceania
Niger	8914	+6	309	N/A	8507	+9	98	1	346	12	249026	9656	25789297	Africa
Guinea-Bissau	8185	N/A	171	N/A	7515	+39	499	6	3989	83	132611	64624	2052050	Africa
Comoros	8100	N/A	160	N/A	7933	N/A	7	N/A	8969	177	N/A	N/A	903077	Africa
Sierra Leone	7681	N/A	125	N/A	N/A	N/A	N/A	N/A	929	15	259958	31433	8270147	Africa
Antigua and Barbuda	7571	N/A	135	N/A	7402	N/A	34	1	76171	1358	18901	190160	99395	North America
Liberia	7432	N/A	294	N/A	5747	N/A	1391	2	1410	56	139824	26520	5272486	Africa
Chad	7396	N/A	193	N/A	4874	N/A	2329	N/A	428	11	191341	11075	17277400	Africa
Samoa	7185	N/A	13	N/A	1605	N/A	5567	3	35782	65	53893	268394	200798	Australia/Oceania
Vanuatu	6789	+136	12	N/A	5991	+92	786	5	21208	37	24976	78022	320114	Australia/Oceania
St. Vincent Grenadines	6779	+8	106	N/A	6641	N/A	32	N/A	60756	950	98860	886025	111577	North America
British Virgin Islands	6296	N/A	62	N/A	N/A	N/A	N/A	1	205785	2026	102862	3362053	30595	North America
Sao Tome and Principe	5953	N/A	73	N/A	5875	N/A	5	N/A	26281	322	29036	128186	226514	Africa
Turks and Caicos	5941	N/A	36	N/A	5862	N/A	43	4	149783	908	478593	12066181	39664	North America
Saint Kitts and Nevis	5561	N/A	43	N/A	5517	N/A	1	N/A	103213	798	65141	1209024	53879	North America
Cook Islands	4727	+118	N/A	N/A	3990	+17	737	N/A	268686	N/A	15740	894674	17593	Australia/Oceania
St. Barth	4432	N/A	6	N/A	N/A	N/A	N/A	N/A	446279	604	78646	7919243	9931	North America
Palau	4396	N/A	6	N/A	3879	N/A	511	1	240877	329	45500	2493151	18250	Australia/Oceania
Kiribati	3076	N/A	13	N/A	2597	N/A	466	3	25057	106	N/A	N/A	122762	Australia/Oceania
Anguilla	2731	N/A	9	N/A	2716	N/A	6	4	179141	590	51382	3370417	15245	North America
Saint Pierre Miquelon	2641	N/A	1	N/A	2449	N/A	191	1	459864	174	22941	3994602	5743	North America
Diamond Princess	712	N/A	13	N/A	699	N/A	0	N/A	N/A	N/A	N/A	N/A		N/A
Wallis and Futuna	454	N/A	7	N/A	438	N/A	9	N/A	41716	643	20508	1884407	10883	Australia/Oceania
Montserrat	183	N/A	2	N/A	174	N/A	7	N/A	36622	400	9700	1941165	4997	North America
Falkland Islands	128	N/A	N/A	N/A	N/A	N/A	N/A	N/A	34944	N/A	8632	2356538	3663	South America
Macao	82	N/A	N/A	N/A	82	N/A	0	N/A	123	N/A	5375	8079	665336	Asia
Vatican City	29	N/A	N/A	N/A	29	N/A	0	N/A	36025	N/A	N/A	N/A	805	Europe
Marshall Islands	15	N/A	N/A	N/A	7	N/A	8	N/A	250	N/A	N/A	N/A	59912	Australia/Oceania
Western Sahara	10	N/A	1	N/A	9	N/A	0	N/A	16	2	N/A	N/A	623876	Africa
MS Zaandam	9	N/A	2	N/A	7	N/A	0	N/A	N/A	N/A	N/A	N/A		N/A
Niue	8	N/A	N/A	N/A	7	N/A	1	N/A	4860	N/A	N/A	N/A	1646	Australia/Oceania
Nauru	3	N/A	N/A	N/A	3	N/A	0	N/A	274	N/A	N/A	N/A	10947	Australia/Oceania
Saint Helena	2	N/A	N/A	N/A	2	N/A	0	N/A	327	N/A	N/A	N/A	6110	Africa
Micronesia	1	N/A	N/A	N/A	1	N/A	0	N/A	9	N/A	N/A	N/A	117203	Australia/Oceania
