Country,Other	TotalCases	NewCases	TotalDeaths	NewDeaths	TotalRecovered	NewRecovered	ActiveCases	Serious,Critical	Tot Cases/1M pop	Deaths/1M pop	TotalTests	Tests/1M pop	Population	Continent
Libya	501904	N/A	6430	N/A	490973	N/A	4501	101	71268	913	2477219	351753	7042492	Africa
Cyprus	474267	N/A	1020	N/A	124370	N/A	348877	60	387643	834	9477138	7746152	1223464	Asia
Ethiopia	470587	+6	7510	N/A	455391	+8	7686	11	3916	62	4793653	39888	120179267	Africa
Mongolia	469885	N/A	2179	N/A	313256	N/A	154450	192	139225	646	4030048	1194084	3375013	Asia
Honduras	423718	+18	10893	N/A	132358	+40	280467	105	41569	1069	1263329	123938	10193221	North America
Armenia	422874	+3	8622	N/A	412003	+518	2249	N/A	142219	2900	3055957	1027768	2973392	Asia
Oman	389126	N/A	4258	N/A	384243	N/A	625	4	72809	797	25000000	4677710	5344495	Asia
Bosnia and Herzegovina	377087	N/A	15765	N/A	192218	N/A	169104	N/A	116262	4861	1758191	542077	3243433	Europe
Réunion	374295	N/A	742	N/A	355605	N/A	17948	10	412665	818	1603660	1768054	907020	Africa
Qatar	364728	+73	677	N/A	363516	+46	535	3	129898	241	3447199	1227720	2807805	Asia
Kenya	323792	+6	5649	N/A	318002	+24	141	N/A	5788	101	3602311	64395	55940873	Africa
Zambia	319755	+22	3976	N/A	315266	+89	513	1	16545	206	3429405	177443	19326847	Africa
North Macedonia	309769	+198	9280	N/A	299865	+127	624	N/A	148697	4455	2022649	970926	2083217	Europe
Botswana	305859	N/A	2688	N/A	303026	N/A	145	1	125424	1102	2026898	831170	2438607	Africa
Albania	275177	+10	3496	N/A	271306	+52	375	2	95812	1217	1807808	629451	2872039	Europe
Algeria	265782	N/A	6875	N/A	178358	N/A	80549	6	5867	152	230861	5096	45301688	Africa
Nigeria	255753	N/A	3143	N/A	249911	N/A	2699	11	1187	15	5075820	23554	215497404	Africa
Zimbabwe	247935	+24	5470	+1	241850	+147	615	12	16248	358	2259285	148059	15259343	Africa
Uzbekistan	238627	+19	1637	N/A	236736	+25	254	23	6945	48	1377915	40105	34357931	Asia
Luxembourg	237856	N/A	1064	N/A	227197	N/A	9595	3	368977	1651	4227288	6557636	644636	Europe
Montenegro	235338	+46	2715	N/A	231918	+49	705	6	374616	4322	2454364	3906904	628212	Europe
Mozambique	225387	+1	2201	N/A	223138	+5	48	13	6859	67	1313728	39981	32859106	Africa
China	217452	+865	5092	+32	192187	+4662	20173	576	151	4	160000000	111163	1439323776	Asia
Laos	207714	+106	744	N/A	7660	N/A	199310	N/A	27810	100	1232128	164966	7468995	Asia
Kyrgyzstan	200993	N/A	2991	N/A	196405	+2	1597	131	29903	445	1907195	283750	6721400	Asia
Iceland	185579	N/A	119	N/A	75685	N/A	109775	N/A	537441	345	1953616	5657719	345301	Europe
Maldives	179171	N/A	298	N/A	163687	N/A	15186	25	321104	534	2213831	3967546	557985	Asia
Afghanistan	178901	+2	7683	N/A	161896	N/A	9322	1124	4414	190	944738	23307	40534223	Asia
Uganda	164069	N/A	3596	N/A	100205	N/A	60268	2	3391	74	2612795	53999	48386198	Africa
El Salvador	162089	N/A	4128	N/A	150662	N/A	7299	8	24761	631	1950448	297952	6546176	North America
Ghana	161204	N/A	1445	N/A	159712	N/A	47	1	4997	45	2437331	75550	32261084	Africa
Namibia	158811	N/A	4025	N/A	153662	N/A	1124	N/A	60495	1533	1007690	383852	2625205	Africa
Martinique	153253	N/A	926	N/A	104	N/A	152223	8	408967	2471	828928	2212056	374732	North America
Taiwan	150803	+17853	871	+3	27792	+654	122140	N/A	6311	36	14872734	622400	23895764	Asia
Trinidad and Tobago	148630	+295	3833	+2	136167	+958	8630	18	105577	2723	708367	503176	1407792	North America
Brunei	141911	N/A	218	N/A	141022	N/A	671	N/A	318790	490	717784	1612436	445155	Asia
Guadeloupe	140130	N/A	854	N/A	2250	N/A	137026	19	350107	2134	938039	2343639	400249	North America
Cambodia	136254	+2	3056	N/A	133116	+21	82	N/A	7948	178	2953579	172292	17142912	Asia
Jamaica	130299	+133	2967	+1	83689	+66	43643	N/A	43653	994	1004132	336409	2984851	North America
Rwanda	129812	+2	1459	N/A	45522	N/A	82831	N/A	9587	108	5279288	389895	13540277	Africa
Cameroon	119780	N/A	1927	N/A	117791	N/A	62	13	4315	69	1751774	63113	27756133	Africa
Angola	99194	N/A	1900	N/A	97149	N/A	145	N/A	2855	55	1499795	43174	34738406	Africa
Malta	91975	+114	700	+2	87528	+185	3747	4	207292	1578	1886047	4250745	443698	Europe
DRC	87023	N/A	1337	N/A	50930	N/A	34756	N/A	920	14	846704	8955	94547534	Africa
Senegal	86005	+4	1966	N/A	84018	+1	21	N/A	4900	112	1070306	60979	17552042	Africa
Malawi	85790	+9	2634	N/A	82066	N/A	1090	67	4282	131	574794	28689	20035306	Africa
Ivory Coast	81957	N/A	799	N/A	81112	N/A	46	N/A	2972	29	1501863	54465	27574656	Africa
French Guiana	80859	N/A	395	N/A	11254	N/A	69210	2	258450	1263	627211	2004759	312861	South America
Suriname	79336	N/A	1328	N/A	49401	N/A	28607	N/A	133055	2227	235950	395715	596263	South America
Channel Islands	74383	N/A	169	N/A	73224	N/A	990	N/A	420721	956	1252808	7086058	176799	Europe
French Polynesia	72746	+26	648	N/A	N/A	N/A	N/A	7	256253	2283	N/A	N/A	283884	Australia/Oceania
Barbados	70793	+344	398	+3	66662	N/A	3733	N/A	245792	1382	651301	2261305	288020	North America
Eswatini	70678	+21	1397	N/A	68969	+63	312	11	59786	1182	1015834	859292	1182175	Africa
Fiji	64646	+2	862	N/A	62791	+28	993	N/A	71169	949	508091	559357	908348	Australia/Oceania
Madagascar	64181	N/A	1391	N/A	59370	N/A	3420	14	2214	48	426220	14700	28994826	Africa
Guyana	63484	+2	1228	N/A	62143	N/A	113	1	80004	1548	598281	753971	793507	South America
Sudan	62117	N/A	4931	N/A	N/A	N/A	N/A	N/A	1359	108	562941	12312	45724527	Africa
New Caledonia	60583	N/A	312	N/A	60102	N/A	169	9	208528	1074	98964	340636	290527	Australia/Oceania
Bhutan	59247	+28	21	N/A	58353	+464	873	1	75265	27	2300288	2922203	787176	Asia
Mauritania	58694	+6	982	N/A	57695	N/A	17	N/A	12044	201	804490	165075	4873495	Africa
Belize	57497	N/A	676	N/A	56604	N/A	217	6	139946	1645	539513	1313157	410852	North America
Cabo Verde	56028	+3	401	N/A	55556	+1	71	23	98806	707	400982	707134	567052	Africa
Syria	55825	+5	3150	N/A	52201	+12	474	N/A	3054	172	146269	8002	18279328	Asia
Gabon	47602	N/A	304	N/A	47285	N/A	13	N/A	20501	131	1593622	686336	2321928	Africa
Papua New Guinea	43821	+4	650	N/A	43133	+1	38	7	4734	70	249149	26913	9257503	Australia/Oceania
Seychelles	42474	N/A	166	N/A	41727	N/A	581	N/A	427033	1669	N/A	N/A	99463	Africa
Curaçao	42241	N/A	274	N/A	41612	N/A	355	3	255506	1657	496693	3004379	165323	North America
Andorra	41349	N/A	153	N/A	40689	N/A	507	14	533591	1974	249838	3224049	77492	Europe
Burundi	40397	+248	38	N/A	773	N/A	39586	N/A	3222	3	345742	27573	12539309	Africa
Mauritius	37691	+24	990	N/A	35962	+67	739	N/A	29547	776	358675	281174	1275635	Africa
Mayotte	37363	N/A	187	N/A	2964	N/A	34212	N/A	131158	656	176919	621050	284871	Africa
Togo	36991	+2	273	N/A	36693	+5	25	N/A	4284	32	731018	84666	8634119	Africa
Guinea	36459	N/A	440	N/A	35976	N/A	43	8	2645	32	660107	47885	13785186	Africa
Aruba	34846	N/A	212	N/A	34516	N/A	118	3	323857	1970	177885	1653252	107597	North America
Faeroe Islands	34658	N/A	28	N/A	7693	N/A	26937	5	704388	569	778000	15812044	49203	Europe
Tanzania	33872	N/A	803	N/A	N/A	N/A	N/A	7	539	13	N/A	N/A	62850116	Africa
Bahamas	33582	+4	798	N/A	32368	+5	416	N/A	83928	1994	229817	574357	400129	North America
Lesotho	32910	N/A	697	N/A	24155	N/A	8058	N/A	15142	321	431221	198411	2173368	Africa
Mali	30850	+7	732	N/A	29942	+46	176	N/A	1447	34	667082	31290	21319011	Africa
Haiti	30697	+7	835	N/A	29522	+2	340	N/A	2633	72	132422	11360	11657224	North America
Isle of Man	28416	N/A	87	N/A	26794	N/A	1535	N/A	330965	1013	150753	1755841	85858	Europe
Benin	26952	N/A	163	N/A	25506	N/A	1283	5	2121	13	604310	47566	12704765	Africa
Somalia	26485	N/A	1350	N/A	13182	N/A	11953	N/A	1585	81	400466	23972	16705266	Africa
Congo	24079	N/A	385	N/A	20178	N/A	3516	N/A	4175	67	347815	60313	5766855	Africa
Saint Lucia	23459	+65	368	N/A	22917	+102	174	N/A	126692	1987	143281	773802	185165	North America
Timor-Leste	22874	+3	130	N/A	22723	N/A	21	N/A	16764	95	262824	192623	1364448	Asia
Cayman Islands	22223	N/A	27	N/A	8553	N/A	13643	1	331015	402	222773	3318235	67136	North America
Burkina Faso	20853	N/A	382	N/A	20439	N/A	32	N/A	950	17	248995	11342	21953005	Africa
Nicaragua	18491	N/A	225	N/A	4225	N/A	14041	N/A	2732	33	N/A	N/A	6768970	North America
Gibraltar	17837	N/A	102	N/A	16579	N/A	1156	N/A	529712	3029	534283	15866807	33673	Europe
South Sudan	17483	+22	138	N/A	13514	N/A	3831	1	1529	12	381528	33367	11434193	Africa
Tajikistan	17388	N/A	124	N/A	17264	N/A	0	N/A	1751	12	N/A	N/A	9930039	Asia
Liechtenstein	17201	+2	84	N/A	17016	+22	101	1	448772	2192	102174	2665710	38329	Europe
San Marino	16476	+39	115	N/A	16059	+99	302	4	483706	3376	152231	4469233	34062	Europe
Equatorial Guinea	15907	N/A	183	N/A	15698	N/A	26	5	10695	123	310972	209073	1487385	Africa
Solomon Islands	15677	N/A	141	N/A	14109	N/A	1427	2	21842	196	5117	7129	717736	Australia/Oceania
Djibouti	15631	N/A	189	N/A	15427	N/A	15	N/A	15410	186	305941	301621	1014324	Africa
Grenada	14743	N/A	220	N/A	14111	N/A	412	4	129919	1939	150740	1328363	113478	North America
CAR	14649	N/A	113	N/A	6859	N/A	7677	2	2939	23	81294	16312	4983609	Africa
Bermuda	13488	N/A	131	N/A	12981	N/A	376	N/A	218055	2118	876273	14166338	61856	North America
Dominica	12161	N/A	63	N/A	12025	N/A	73	N/A	168169	871	191084	2642421	72314	North America
Gambia	11995	N/A	365	N/A	11591	N/A	39	N/A	4721	144	155686	61269	2541005	Africa
Greenland	11971	N/A	21	N/A	2761	N/A	9189	4	210202	369	164926	2895979	56950	North America
Yemen	11818	N/A	2149	N/A	9009	N/A	660	23	381	69	265253	8548	31029226	Asia
Monaco	11801	+30	54	N/A	11638	+22	109	4	296866	1358	54960	1382572	39752	Europe
Saint Martin	10462	N/A	63	N/A	1399	N/A	9000	7	262376	1580	112382	2818428	39874	North America
Tonga	10452	+132	11	N/A	9127	+204	1314	N/A	96876	102	470236	4358476	107890	Australia/Oceania
Sint Maarten	10065	+29	86	N/A	9913	+35	66	10	229963	1965	62056	1417840	43768	North America
Eritrea	9734	N/A	103	N/A	9631	N/A	0	N/A	2677	28	23693	6516	3636353	Africa
Caribbean Netherlands	9729	N/A	34	N/A	9619	N/A	76	N/A	364792	1275	30126	1129584	26670	North America
Samoa	9592	N/A	19	N/A	1605	N/A	7968	4	47762	95	65949	328382	200830	Australia/Oceania
Niger	8943	+2	309	N/A	8524	N/A	110	1	346	12	250490	9705	25810976	Africa
Guinea-Bissau	8202	N/A	171	N/A	7528	N/A	503	6	3995	83	134285	65403	2053197	Africa
Comoros	8100	N/A	160	N/A	7933	N/A	7	N/A	8965	177	N/A	N/A	903533	Africa
Sierra Leone	7681	N/A	125	N/A	N/A	N/A	N/A	N/A	928	15	259958	31418	8274144	Africa
Antigua and Barbuda	7626	N/A	136	N/A	7443	N/A	47	1	76709	1368	18901	190122	99415	North America
Vanuatu	7527	+21	13	N/A	7023	+255	491	4	23501	41	24976	77979	320291	Australia/Oceania
Liberia	7434	N/A	294	N/A	5747	N/A	1393	2	1409	56	139824	26505	5275417	Africa
Chad	7412	+1	193	N/A	4874	N/A	2345	N/A	429	11	191341	11067	17289037	Africa
St. Vincent Grenadines	6786	N/A	106	N/A	6641	N/A	39	N/A	60814	950	98944	886706	111586	North America
British Virgin Islands	6355	N/A	62	N/A	N/A	N/A	N/A	1	207680	2026	103049	3367614	30600	North America
Sao Tome and Principe	5964	+7	73	N/A	5884	+4	7	N/A	26318	322	29036	128129	226615	Africa
Turks and Caicos	5963	N/A	36	N/A	5862	N/A	65	4	150289	907	488787	12319152	39677	North America
Saint Kitts and Nevis	5566	N/A	43	N/A	5519	N/A	4	N/A	103286	798	70707	1312086	53889	North America
Cook Islands	5116	+46	1	N/A	4863	+75	252	N/A	290797	57	16762	952765	17593	Australia/Oceania
Palau	4610	N/A	6	N/A	3984	N/A	620	1	252575	329	46016	2521148	18252	Australia/Oceania
St. Barth	4544	N/A	6	N/A	N/A	N/A	N/A	N/A	457511	604	78646	7918445	9932	North America
Kiribati	3084	N/A	13	N/A	2601	N/A	470	3	25113	106	N/A	N/A	122807	Australia/Oceania
Anguilla	2788	N/A	9	N/A	2766	N/A	13	4	182844	590	51382	3369753	15248	North America
Saint Pierre Miquelon	2701	N/A	1	N/A	2449	N/A	251	1	470394	174	23446	4083246	5742	North America
Diamond Princess	712	N/A	13	N/A	699	N/A	0	N/A	N/A	N/A	N/A	N/A		N/A
Wallis and Futuna	454	N/A	7	N/A	438	N/A	9	N/A	41736	644	20508	1885273	10878	Australia/Oceania
Montserrat	273	N/A	2	N/A	181	N/A	90	N/A	54622	400	10135	2027811	4998	North America
Falkland Islands	128	N/A	N/A	N/A	N/A	N/A	N/A	N/A	34915	N/A	8632	2354610	3666	South America
Macao	82	N/A	N/A	N/A	82	N/A	0	N/A	123	N/A	5375	8076	665553	Asia
Vatican City	29	N/A	N/A	N/A	29	N/A	0	N/A	36025	N/A	N/A	N/A	805	Europe
Marshall Islands	17	N/A	N/A	N/A	14	N/A	3	N/A	284	N/A	N/A	N/A	59922	Australia/Oceania
Western Sahara	10	N/A	1	N/A	9	N/A	0	N/A	16	2	N/A	N/A	624238	Africa
MS Zaandam	9	N/A	2	N/A	7	N/A	0	N/A	N/A	N/A	N/A	N/A		N/A
Niue	9	N/A	N/A	N/A	7	N/A	2	N/A	5468	N/A	N/A	N/A	1646	Australia/Oceania
Micronesia	7	N/A	N/A	N/A	1	N/A	6	N/A	60	N/A	N/A	N/A	117232	Australia/Oceania
Nauru	5	N/A	N/A	N/A	3	N/A	2	N/A	457	N/A	N/A	N/A	10949	Australia/Oceania
Saint Helena	2	N/A	N/A	N/A	2	N/A	0	N/A	327	N/A	N/A	N/A	6110	Africa
