Country,Other	TotalCases	NewCases	TotalDeaths	NewDeaths	TotalRecovered	NewRecovered	ActiveCases	Serious,Critical	Tot Cases/1M pop	Deaths/1M pop	TotalTests	Tests/1M pop	Population	Continent
DRC	87023	N/A	1337	N/A	50930	N/A	34756	N/A	920	14	846704	8951	94592372	Africa
Senegal	86012	N/A	1966	N/A	84035	+1	11	N/A	4898	112	1074808	61210	17559300	Africa
Malawi	85811	N/A	2634	N/A	82082	+10	1095	67	4281	131	576432	28759	20043436	Africa
Ivory Coast	81974	+4	799	N/A	81160	+10	15	N/A	2972	29	1507032	54632	27585396	Africa
French Guiana	80859	N/A	395	N/A	11254	N/A	69210	2	258345	1262	627211	2003946	312988	South America
Suriname	79393	N/A	1328	N/A	49402	N/A	28663	N/A	133132	2227	236066	395851	596350	South America
Channel Islands	74865	N/A	172	N/A	73987	N/A	706	N/A	423382	973	1252808	7084976	176826	Europe
Barbados	73592	+394	406	+1	69468	+935	3718	N/A	255506	1410	659902	2291128	288025	North America
French Polynesia	72776	N/A	648	N/A	N/A	N/A	N/A	7	256335	2282	N/A	N/A	283910	Australia/Oceania
Eswatini	71102	+13	1400	N/A	69244	+72	458	11	60135	1184	1018517	861418	1182372	Africa
Fiji	64723	+5	862	N/A	62815	N/A	1046	N/A	71245	949	508406	559638	908455	Australia/Oceania
Madagascar	64236	+55	1393	+2	59370	N/A	3473	14	2215	48	430995	14859	29006534	Africa
Guyana	63583	+13	1228	N/A	62217	N/A	138	N/A	80123	1547	604408	761633	793569	South America
Sudan	62135	N/A	4933	N/A	N/A	N/A	N/A	N/A	1358	108	562941	12307	45741355	Africa
New Caledonia	60749	N/A	312	N/A	60231	N/A	206	9	209067	1074	98964	340583	290572	Australia/Oceania
Bhutan	59497	+14	21	N/A	59198	+37	278	2	75569	27	2302633	2924662	787316	Asia
Mauritania	58743	+7	982	N/A	57702	N/A	59	N/A	12049	201	808774	165885	4875505	Africa
Belize	57612	N/A	676	N/A	56692	N/A	244	6	140185	1645	543928	1323522	410970	North America
Cabo Verde	56065	+3	401	N/A	55573	+1	91	23	98854	707	400982	707011	567151	Africa
Syria	55853	+6	3150	N/A	52325	+20	378	N/A	3054	172	146269	7999	18286318	Asia
Gabon	47602	N/A	304	N/A	47285	N/A	13	N/A	20493	131	1593622	686080	2322792	Africa
Papua New Guinea	43821	N/A	650	N/A	43133	N/A	38	7	4732	70	249149	26905	9260286	Australia/Oceania
Seychelles	42841	N/A	166	N/A	42223	N/A	452	N/A	430680	1669	N/A	N/A	99473	Africa
Curaçao	42567	N/A	275	N/A	41905	N/A	387	3	257461	1663	496693	3004179	165334	North America
Andorra	41717	N/A	153	N/A	41021	N/A	543	14	538326	1974	249838	3223966	77494	Europe
Burundi	40736	N/A	38	N/A	773	N/A	39925	N/A	3247	3	345742	27560	12545140	Africa
Mauritius	37783	+39	996	N/A	36042	N/A	745	N/A	29618	781	358675	281166	1275670	Africa
Mayotte	37363	N/A	187	N/A	2964	N/A	34212	N/A	131107	656	176919	620812	284980	Africa
Togo	37002	+2	273	N/A	36711	+4	18	N/A	4284	32	732945	84858	8637308	Africa
Guinea	36459	N/A	440	N/A	35976	N/A	43	8	2644	32	660107	47865	13791047	Africa
Aruba	35189	N/A	212	N/A	34774	N/A	203	N/A	327023	1970	177885	1653145	107604	North America
Faeroe Islands	34658	N/A	28	N/A	7693	N/A	26937	5	704345	569	778000	15811080	49206	Europe
Tanzania	33872	N/A	803	N/A	N/A	N/A	N/A	7	539	13	N/A	N/A	62878120	Africa
Bahamas	33695	N/A	798	N/A	32408	N/A	489	N/A	84197	1994	229817	574268	400191	North America
Lesotho	32910	N/A	697	N/A	24155	N/A	8058	N/A	15140	321	431221	198386	2173646	Africa
Mali	30937	+10	733	N/A	30025	+21	179	N/A	1450	34	671021	31461	21328612	Africa
Haiti	30703	N/A	835	N/A	29555	N/A	313	N/A	2633	72	132422	11357	11659503	North America
Isle of Man	28416	N/A	87	N/A	26794	N/A	1535	N/A	330938	1013	150753	1755698	85865	Europe
Benin	26952	N/A	163	N/A	25506	N/A	1283	5	2121	13	604310	47546	12709988	Africa
Somalia	26485	N/A	1350	N/A	13182	N/A	11953	N/A	1585	81	400466	23962	16712563	Africa
Congo	24079	N/A	385	N/A	20178	N/A	3516	N/A	4174	67	347815	60289	5769088	Africa
Saint Lucia	23723	+88	368	N/A	23030	+17	325	N/A	128108	1987	143281	773743	185179	North America
Timor-Leste	22885	N/A	130	N/A	22730	N/A	25	N/A	16767	95	263745	193240	1364860	Asia
Cayman Islands	22828	N/A	27	N/A	8553	N/A	14248	1	339960	402	222773	3317592	67149	North America
Burkina Faso	20853	N/A	382	N/A	20439	N/A	32	N/A	949	17	248995	11337	21962437	Africa
Nicaragua	18491	N/A	225	N/A	4225	N/A	14041	N/A	2731	33	N/A	N/A	6770262	North America
Gibraltar	17996	N/A	102	N/A	16579	N/A	1315	N/A	534450	3029	534283	15867278	33672	Europe
South Sudan	17492	N/A	138	N/A	13514	N/A	3840	1	1530	12	385179	33680	11436344	Africa
Tajikistan	17388	N/A	124	N/A	17264	N/A	0	N/A	1750	12	N/A	N/A	9933559	Asia
Liechtenstein	17280	+15	84	N/A	17100	+7	96	N/A	450822	2191	102174	2665640	38330	Europe
San Marino	16623	N/A	115	N/A	16251	N/A	257	4	488008	3376	152231	4469101	34063	Europe
Solomon Islands	16441	N/A	144	N/A	14797	N/A	1500	1	22898	201	5117	7127	718013	Australia/Oceania
Equatorial Guinea	15910	N/A	183	N/A	15701	N/A	26	5	10691	123	317211	213159	1488145	Africa
Djibouti	15631	N/A	189	N/A	15427	N/A	15	N/A	15407	186	305941	301550	1014560	Africa
Grenada	15483	N/A	220	N/A	14408	N/A	855	4	136430	1939	153692	1354270	113487	North America
CAR	14649	N/A	113	N/A	6859	N/A	7677	2	2939	23	81294	16308	4984988	Africa
Bermuda	13832	N/A	131	N/A	13289	N/A	412	N/A	223627	2118	885175	14310947	61853	North America
Dominica	12493	+107	63	N/A	12148	+29	282	N/A	172753	871	192785	2665832	72317	North America
Gambia	11995	N/A	365	N/A	11591	N/A	39	N/A	4718	144	155686	61243	2542122	Africa
Greenland	11971	N/A	21	N/A	2761	N/A	9189	4	210195	369	164926	2895877	56952	North America
Monaco	11925	N/A	54	N/A	11766	+24	105	4	299955	1358	54960	1382433	39756	Europe
Yemen	11819	N/A	2149	N/A	9009	N/A	661	23	381	69	265253	8546	31040020	Asia
Tonga	10765	N/A	11	N/A	9609	N/A	1145	N/A	99759	102	502224	4654101	107910	Australia/Oceania
Samoa	10659	+449	20	N/A	1605	N/A	9034	4	53069	100	77714	386924	200851	Australia/Oceania
Saint Martin	10537	N/A	63	N/A	1399	N/A	9075	7	264185	1580	112382	2817651	39885	North America
Sint Maarten	10065	N/A	86	N/A	9913	N/A	66	10	229921	1965	62056	1417580	43776	North America
Caribbean Netherlands	9814	N/A	34	N/A	9730	N/A	50	N/A	367924	1275	30126	1129414	26674	North America
Eritrea	9737	N/A	103	N/A	9631	N/A	3	N/A	2677	28	23693	6514	3637158	Africa
Niger	8957	N/A	309	N/A	8550	N/A	98	1	347	12	250880	9714	25825428	Africa
Guinea-Bissau	8213	N/A	171	N/A	7530	N/A	512	6	3999	83	135355	65899	2053962	Africa
Comoros	8100	N/A	160	N/A	7933	N/A	7	N/A	8962	177	N/A	N/A	903837	Africa
Vanuatu	8052	+306	14	N/A	7480	+37	558	N/A	25130	44	24976	77950	320409	Australia/Oceania
Sierra Leone	7682	N/A	125	N/A	N/A	N/A	N/A	N/A	928	15	259958	31408	8276808	Africa
Antigua and Barbuda	7663	N/A	137	N/A	7471	N/A	55	1	77071	1378	18901	190097	99428	North America
Liberia	7434	N/A	294	N/A	5747	N/A	1393	2	1409	56	139824	26495	5277371	Africa
Chad	7412	N/A	193	N/A	4874	N/A	2345	N/A	429	11	191341	11062	17296795	Africa
St. Vincent Grenadines	6792	N/A	106	N/A	6641	N/A	45	N/A	60865	950	99029	887428	111591	North America
British Virgin Islands	6467	N/A	62	N/A	N/A	N/A	N/A	1	211319	2026	103397	3378656	30603	North America
Turks and Caicos	5995	N/A	36	N/A	5918	N/A	41	4	151065	907	497269	12530402	39685	North America
Sao Tome and Principe	5964	N/A	73	N/A	5884	N/A	7	N/A	26310	322	29036	128092	226681	Africa
Saint Kitts and Nevis	5587	N/A	43	N/A	5523	N/A	21	N/A	103665	798	70707	1311940	53895	North America
Cook Islands	5267	N/A	1	N/A	5072	N/A	194	N/A	299363	57	17108	972377	17594	Australia/Oceania
Palau	4732	N/A	6	N/A	4086	N/A	640	1	259245	329	47272	2589821	18253	Australia/Oceania
St. Barth	4575	N/A	6	N/A	N/A	N/A	N/A	N/A	460586	604	78646	7917648	9933	North America
Kiribati	3093	+4	13	N/A	2602	+1	478	3	25180	106	N/A	N/A	122837	Australia/Oceania
Anguilla	2788	N/A	9	N/A	2766	N/A	13	4	182808	590	51382	3369091	15251	North America
Saint Pierre Miquelon	2727	N/A	1	N/A	2449	N/A	277	1	474922	174	23545	4100488	5742	North America
Diamond Princess	712	N/A	13	N/A	699	N/A	0	N/A	N/A	N/A	N/A	N/A		N/A
Montserrat	493	N/A	2	N/A	245	N/A	246	N/A	98639	400	10715	2143858	4998	North America
Wallis and Futuna	454	N/A	7	N/A	438	N/A	9	N/A	41747	644	20508	1885793	10875	Australia/Oceania
Falkland Islands	197	N/A	N/A	N/A	N/A	N/A	N/A	N/A	53722	N/A	8632	2353968	3667	South America
Macao	82	N/A	N/A	N/A	82	N/A	0	N/A	123	N/A	5375	8074	665698	Asia
Vatican City	29	N/A	N/A	N/A	29	N/A	0	N/A	36025	N/A	N/A	N/A	805	Europe
Marshall Islands	17	N/A	N/A	N/A	14	N/A	3	N/A	284	N/A	N/A	N/A	59928	Australia/Oceania
Western Sahara	10	N/A	1	N/A	9	N/A	0	N/A	16	2	N/A	N/A	624480	Africa
MS Zaandam	9	N/A	2	N/A	7	N/A	0	N/A	N/A	N/A	N/A	N/A		N/A
Niue	9	N/A	N/A	N/A	8	N/A	1	N/A	5468	N/A	N/A	N/A	1646	Australia/Oceania
Micronesia	7	N/A	N/A	N/A	1	N/A	6	N/A	60	N/A	N/A	N/A	117252	Australia/Oceania
Nauru	5	N/A	N/A	N/A	3	N/A	2	N/A	457	N/A	N/A	N/A	10950	Australia/Oceania
Saint Helena	2	N/A	N/A	N/A	2	N/A	0	N/A	327	N/A	N/A	N/A	6110	Africa
