Country,Other	TotalCases	NewCases	TotalDeaths	NewDeaths	TotalRecovered	NewRecovered	ActiveCases	Serious,Critical	Tot Cases/1M pop	Deaths/1M pop	TotalTests	Tests/1M pop	Population	Continent
Pakistan	1528800	+64	30375	N/A	1494141	N/A	4284	92	6681	133	28252729	123471	228820099	Asia
Ireland	1524555	+463	7163	+32	1482778	+5588	34614	28	302506	1421	12118172	2404516	5039756	Europe
Norway	1428335	+325	3006	N/A	N/A	N/A	N/A	20	259716	547	11002430	2000583	5499613	Europe
Kazakhstan	1305592	+8	13661	N/A	1291366	N/A	565	24	68028	712	11575012	603119	19191919	Asia
Singapore	1220193	+2271	1352	N/A	1150366	N/A	68475	6	205579	228	23767171	4004303	5935407	Asia
Hong Kong	1206818	+233	9347	+1	N/A	N/A	N/A	5	158595	1228	44972952	5910160	7609430	Asia
Morocco	1165283	+36	16071	+1	1148889	+11	323	293	30893	426	11237010	297911	37719362	Africa
Bulgaria	1159925	+624	36994	+21	991826	+2454	131105	73	169288	5399	9895359	1444205	6851770	Europe
Croatia	1127799	+57	15896	+8	1107596	+759	4307	13	277887	3917	4815061	1186422	4058474	Europe
Cuba	1104057	+77	8527	N/A	1094896	+67	634	23	97585	754	12920253	1141987	11313836	North America
Lebanon	1097575	+36	10400	+1	1084103	+405	3072	186	162149	1536	4795578	708467	6768947	Asia
Lithuania	1059597	+16	9121	N/A	1029593	+222	20883	14	399531	3439	9946909	3750574	2652103	Europe
Finland	1052767	N/A	4150	N/A	46000	N/A	1002617	21	189461	747	10773620	1938876	5556632	Europe
Tunisia	1040712	N/A	28566	N/A	N/A	N/A	N/A	29	86386	2371	4584296	380526	12047248	Africa
Slovenia	1015982	+196	6613	+2	998277	+344	11092	23	488578	3180	2652546	1275590	2079466	Europe
New Zealand	996417	+6471	812	+2	942606	+6726	52999	N/A	199200	162	7099152	1419234	5002100	Australia/Oceania
Belarus	982809	+155	6974	+2	928536	N/A	47299	N/A	104072	738	13217569	1399636	9443577	Europe
Nepal	978948	+6	11952	N/A	966806	+17	190	N/A	32517	397	5656865	187902	30105480	Asia
Bolivia	905453	+25	21925	N/A	862039	+354	21489	220	75660	1832	2705422	226066	11967379	South America
UAE	900484	+233	2302	N/A	884512	+284	13670	N/A	89057	228	157459031	15572553	10111318	Asia
Uruguay	899723	N/A	7210	N/A	888557	N/A	3956	18	257359	2062	6091188	1742337	3495987	South America
Ecuador	871029	N/A	35602	N/A	N/A	N/A	N/A	759	48022	1963	2470170	136185	18138300	South America
Costa Rica	857290	N/A	8421	N/A	836721	N/A	12148	42	165496	1626	4291131	828385	5180118	North America
Guatemala	849552	+57	17703	+4	829658	+158	2191	5	45852	955	4507334	243270	18528136	North America
Latvia	824635	+589	5790	+1	814141	+1897	4704	9	446313	3134	7203561	3898746	1847661	Europe
Azerbaijan	792632	+2	9709	N/A	782864	+2	59	N/A	76894	942	6836568	663221	10308136	Asia
Panama	789830	+1359	8194	+1	767904	+952	13732	16	177877	1845	5944913	1338847	4440324	North America
Saudi Arabia	755980	+565	9104	+1	742677	+114	4199	51	21107	254	42006583	1172840	35816111	Asia
Sri Lanka	663561	N/A	16509	N/A	646145	N/A	907	N/A	30750	765	6486117	300572	21579239	Asia
Paraguay	649718	N/A	18872	N/A	624673	N/A	6173	2	89069	2587	2633737	361058	7294508	South America
Kuwait	631898	N/A	2555	N/A	628946	N/A	397	1	144028	582	8064250	1838080	4387323	Asia
Myanmar	613056	+3	19434	N/A	591981	+17	1641	N/A	11129	353	8033402	145839	55084159	Asia
Palestine	582119	N/A	5353	N/A	576684	N/A	82	17	109409	1006	3078533	578609	5320578	Asia
Dominican Republic	579743	N/A	4376	N/A	574987	N/A	380	1	52470	396	3288872	297662	11049025	North America
Bahrain	573757	+947	1477	N/A	567370	+305	4910	1	316845	816	9756491	5387808	1810846	Asia
Estonia	572434	N/A	2548	N/A	511857	N/A	58029	3	430990	1918	3329716	2506969	1328184	Europe
Venezuela	522749	N/A	5709	N/A	515907	N/A	1133	230	18480	202	3359014	118748	28287005	South America
Moldova	516986	N/A	11489	N/A	504142	N/A	1355	49	128711	2860	3216305	800747	4016632	Europe
Egypt	515645	N/A	24613	N/A	442182	N/A	48850	122	4869	232	3693367	34875	105901978	Africa
Libya	501904	N/A	6430	N/A	490973	N/A	4501	101	71252	913	2477219	351677	7044024	Africa
Cyprus	477711	N/A	1032	N/A	124370	N/A	352309	60	390412	843	9477138	7745240	1223608	Asia
Ethiopia	470760	+20	7510	N/A	455737	+8	7513	4	3916	62	4816457	40062	120226091	Africa
Mongolia	469885	N/A	2179	N/A	313256	N/A	154450	192	139189	645	4030048	1193777	3375879	Asia
Honduras	424365	+486	10895	N/A	132358	N/A	281112	105	41622	1069	1363322	133714	10195805	North America
Armenia	422896	+19	8623	+1	412048	+22	2225	N/A	142222	2900	3068217	1031860	2973482	Asia
Réunion	398115	N/A	756	N/A	383424	N/A	13935	10	438876	833	1603660	1767849	907125	Africa
Taiwan	397504	+40304	931	+12	36786	+3179	359787	N/A	16634	39	15492522	648318	23896469	Asia
Oman	389306	+33	4259	N/A	384509	+23	538	3	72813	797	25000000	4675843	5346630	Asia
Bosnia and Herzegovina	377276	N/A	15768	N/A	192218	N/A	169290	N/A	116332	4862	1762038	543319	3243100	Europe
Qatar	365334	+143	677	N/A	363929	+49	728	2	130114	241	3468410	1235275	2807805	Asia
Kenya	323900	+19	5649	N/A	318084	+15	167	N/A	5788	101	3618007	64653	55960335	Africa
Zambia	320157	+58	3982	N/A	315733	+157	442	1	16558	206	3440764	177952	19335320	Africa
North Macedonia	310298	+158	9287	+3	300433	+225	578	N/A	148951	4458	2027591	973298	2083216	Europe
Botswana	305859	N/A	2688	N/A	303026	N/A	145	1	125384	1102	2026898	830905	2439387	Africa
Albania	275372	+31	3496	N/A	271617	+56	259	2	95882	1217	1813289	631371	2871988	Europe
Algeria	265800	+2	6875	N/A	178365	+2	80560	6	5866	152	230861	5095	45314686	Africa
Nigeria	255766	N/A	3143	N/A	249914	N/A	2709	11	1186	15	5075820	23545	215581415	Africa
Zimbabwe	248536	+184	5479	+3	242118	+33	939	12	16284	359	2272746	148907	15262892	Africa
Luxembourg	241160	N/A	1068	N/A	231818	N/A	8274	1	374006	1656	4238251	6572939	644803	Europe
Uzbekistan	238736	+21	1637	N/A	236853	+25	246	23	6947	48	1377915	40095	34365886	Asia
Montenegro	235837	+42	2717	N/A	232501	+45	619	6	375409	4325	2460465	3916609	628213	Europe
Mozambique	225430	+4	2201	N/A	223169	+5	60	13	6857	67	1316730	40054	32873517	Africa
China	220040	+415	5185	+11	206119	+849	8736	529	153	4	160000000	111163	1439323776	Asia
Laos	208759	+110	751	+1	7660	N/A	200348	N/A	27944	101	1232128	164927	7470727	Asia
Kyrgyzstan	200993	N/A	2991	N/A	196406	N/A	1596	131	29896	445	1907195	283675	6723166	Asia
Iceland	185961	N/A	119	N/A	75685	N/A	110157	N/A	538491	345	2264004	6555927	345337	Europe
Maldives	179483	+312	298	N/A	163687	N/A	15498	25	321572	534	2213831	3966430	558142	Asia
Afghanistan	179010	+14	7685	N/A	162001	+39	9324	1124	4415	190	946371	23339	40548630	Asia
Uganda	164069	N/A	3596	N/A	100205	N/A	60268	2	3389	74	2612795	53972	48409993	Africa
El Salvador	162089	N/A	4128	N/A	150662	N/A	7299	8	24759	631	1950448	297928	6546712	North America
Ghana	161269	+47	1445	N/A	159769	+23	55	1	4997	45	2441112	75642	32271739	Africa
Namibia	159278	+59	4027	N/A	153662	N/A	1589	N/A	60655	1534	1013304	385879	2625961	Africa
Martinique	153253	N/A	926	N/A	104	N/A	152223	8	408972	2471	828928	2212085	374727	North America
Trinidad and Tobago	151806	+214	3856	+4	139219	+486	8731	18	107827	2739	717879	509906	1407866	North America
Brunei	143107	+249	219	+1	141836	+30	1052	N/A	321428	492	717784	1612190	445223	Asia
Guadeloupe	140130	N/A	854	N/A	2250	N/A	137026	19	350106	2134	938039	2343633	400250	North America
Cambodia	136262	N/A	3056	N/A	133182	+1	24	N/A	7947	178	2957188	172464	17146706	Asia
Jamaica	131327	+166	2980	+3	84514	+117	43833	N/A	43995	998	1021789	342301	2985062	North America
Rwanda	129851	+3	1459	N/A	45522	N/A	82870	N/A	9586	108	5311117	392093	13545557	Africa
Cameroon	119780	N/A	1927	N/A	117791	N/A	62	13	4314	69	1751774	63088	27766999	Africa
Angola	99194	N/A	1900	N/A	97149	N/A	145	N/A	2854	55	1499795	43153	34755245	Africa
Malta	92918	+70	711	+2	89106	+188	3101	4	209408	1602	1896860	4274932	443717	Europe
DRC	87023	N/A	1337	N/A	50930	N/A	34756	N/A	920	14	846704	8951	94592372	Africa
Senegal	86016	+4	1966	N/A	84038	+3	12	N/A	4899	112	1075806	61267	17559300	Africa
Malawi	85811	N/A	2634	N/A	82082	N/A	1095	67	4281	131	576432	28759	20043436	Africa
Ivory Coast	81974	N/A	799	N/A	81162	+2	13	N/A	2972	29	1507385	54644	27585396	Africa
French Guiana	80859	N/A	395	N/A	11254	N/A	69210	2	258345	1262	627211	2003946	312988	South America
Suriname	79393	N/A	1328	N/A	49402	N/A	28663	N/A	133132	2227	236066	395851	596350	South America
Channel Islands	74865	N/A	172	N/A	73987	N/A	706	N/A	423382	973	1252808	7084976	176826	Europe
Barbados	73856	+264	430	+24	69468	N/A	3958	N/A	256422	1493	660727	2293992	288025	North America
French Polynesia	72786	+10	648	N/A	N/A	N/A	N/A	7	256370	2282	N/A	N/A	283910	Australia/Oceania
Eswatini	71215	+113	1401	+1	69342	+98	472	11	60231	1185	1019107	861917	1182372	Africa
Fiji	64725	+2	862	N/A	62853	+38	1010	N/A	71247	949	508406	559638	908455	Australia/Oceania
Madagascar	64236	N/A	1393	N/A	59370	N/A	3473	14	2215	48	430995	14859	29006534	Africa
Guyana	63586	+3	1228	N/A	62229	+12	129	N/A	80127	1547	604718	762023	793569	South America
Sudan	62149	+14	4935	+2	N/A	N/A	N/A	N/A	1359	108	562941	12307	45741355	Africa
New Caledonia	60749	N/A	312	N/A	60231	N/A	206	9	209067	1074	98964	340583	290572	Australia/Oceania
Bhutan	59512	+15	21	N/A	59224	+26	267	2	75588	27	2302900	2925001	787316	Asia
Mauritania	58757	+14	982	N/A	57704	+2	71	N/A	12051	201	809795	166095	4875505	Africa
Belize	57675	+63	676	N/A	56717	+25	282	6	140339	1645	545431	1327180	410970	North America
Cabo Verde	56075	+10	401	N/A	55579	+6	95	23	98871	707	400982	707011	567151	Africa
Syria	55858	+5	3150	N/A	52343	+18	365	N/A	3055	172	146269	7999	18286318	Asia
Gabon	47608	+6	304	N/A	47297	+12	7	N/A	20496	131	1594523	686468	2322792	Africa
Papua New Guinea	43821	N/A	650	N/A	43133	N/A	38	7	4732	70	249149	26905	9260286	Australia/Oceania
Seychelles	42841	N/A	166	N/A	42223	N/A	452	N/A	430680	1669	N/A	N/A	99473	Africa
Curaçao	42567	N/A	275	N/A	41905	N/A	387	3	257461	1663	496693	3004179	165334	North America
Andorra	41717	N/A	153	N/A	41021	N/A	543	14	538326	1974	249838	3223966	77494	Europe
Burundi	40736	N/A	38	N/A	773	N/A	39925	N/A	3247	3	345742	27560	12545140	Africa
Mauritius	37798	+15	996	N/A	36108	+66	694	N/A	29630	781	358675	281166	1275670	Africa
Mayotte	37363	N/A	187	N/A	2964	N/A	34212	N/A	131107	656	176919	620812	284980	Africa
Togo	37006	+4	273	N/A	36713	+2	20	N/A	4284	32	733441	84915	8637308	Africa
Guinea	36459	N/A	440	N/A	35976	N/A	43	8	2644	32	660107	47865	13791047	Africa
Aruba	35189	N/A	212	N/A	34774	N/A	203	N/A	327023	1970	177885	1653145	107604	North America
Faeroe Islands	34658	N/A	28	N/A	7693	N/A	26937	5	704345	569	778000	15811080	49206	Europe
Tanzania	33872	N/A	803	N/A	N/A	N/A	N/A	7	539	13	N/A	N/A	62878120	Africa
Bahamas	33748	+53	798	N/A	32416	+8	534	N/A	84330	1994	229817	574268	400191	North America
Lesotho	32910	N/A	697	N/A	24155	N/A	8058	N/A	15140	321	431221	198386	2173646	Africa
Mali	30940	+3	733	N/A	30035	+10	172	N/A	1451	34	671526	31485	21328612	Africa
Haiti	30707	+4	835	N/A	29562	+7	310	N/A	2634	72	132422	11357	11659503	North America
Isle of Man	28416	N/A	87	N/A	26794	N/A	1535	N/A	330938	1013	150753	1755698	85865	Europe
Benin	26952	N/A	163	N/A	25506	N/A	1283	5	2121	13	604310	47546	12709988	Africa
Somalia	26485	N/A	1350	N/A	13182	N/A	11953	N/A	1585	81	400466	23962	16712563	Africa
Congo	24079	N/A	385	N/A	20178	N/A	3516	N/A	4174	67	347815	60289	5769088	Africa
Saint Lucia	23778	+55	368	N/A	23030	N/A	380	N/A	128405	1987	143281	773743	185179	North America
Timor-Leste	22885	N/A	130	N/A	22730	N/A	25	N/A	16767	95	263745	193240	1364860	Asia
Cayman Islands	22828	N/A	27	N/A	8553	N/A	14248	1	339960	402	222773	3317592	67149	North America
Burkina Faso	20853	N/A	382	N/A	20439	N/A	32	N/A	949	17	248995	11337	21962437	Africa
Nicaragua	18491	N/A	225	N/A	4225	N/A	14041	N/A	2731	33	N/A	N/A	6770262	North America
Gibraltar	17996	N/A	102	N/A	16579	N/A	1315	N/A	534450	3029	534283	15867278	33672	Europe
South Sudan	17505	+13	138	N/A	13514	N/A	3853	1	1531	12	385179	33680	11436344	Africa
Tajikistan	17388	N/A	124	N/A	17264	N/A	0	N/A	1750	12	N/A	N/A	9933559	Asia
Liechtenstein	17281	+1	84	N/A	17130	+30	67	N/A	450848	2191	102174	2665640	38330	Europe
San Marino	16666	+43	115	N/A	16302	+51	249	4	489270	3376	152231	4469101	34063	Europe
Solomon Islands	16441	N/A	144	N/A	14797	N/A	1500	1	22898	201	5117	7127	718013	Australia/Oceania
Equatorial Guinea	15910	N/A	183	N/A	15701	N/A	26	5	10691	123	317211	213159	1488145	Africa
Djibouti	15631	N/A	189	N/A	15427	N/A	15	N/A	15407	186	305941	301550	1014560	Africa
Grenada	15483	N/A	220	N/A	14408	N/A	855	4	136430	1939	153692	1354270	113487	North America
CAR	14649	N/A	113	N/A	6859	N/A	7677	2	2939	23	81294	16308	4984988	Africa
Bermuda	13832	N/A	131	N/A	13289	N/A	412	N/A	223627	2118	885175	14310947	61853	North America
Dominica	12493	N/A	63	N/A	12148	N/A	282	N/A	172753	871	192785	2665832	72317	North America
Gambia	11996	+1	365	N/A	11591	N/A	40	N/A	4719	144	155686	61243	2542122	Africa
Greenland	11971	N/A	21	N/A	2761	N/A	9189	4	210195	369	164926	2895877	56952	North America
Monaco	11946	+21	54	N/A	11796	+30	96	4	300483	1358	54960	1382433	39756	Europe
Yemen	11819	N/A	2149	N/A	9009	N/A	661	23	381	69	265253	8546	31040020	Asia
Samoa	10926	+267	22	+2	1605	N/A	9299	4	54399	110	80807	402323	200851	Australia/Oceania
Tonga	10765	N/A	11	N/A	9609	N/A	1145	N/A	99759	102	502224	4654101	107910	Australia/Oceania
Saint Martin	10537	N/A	63	N/A	1399	N/A	9075	7	264185	1580	112382	2817651	39885	North America
Sint Maarten	10123	+58	86	N/A	9985	+72	52	10	231245	1965	62056	1417580	43776	North America
Caribbean Netherlands	9902	+88	35	+1	9816	+86	51	N/A	371223	1312	30126	1129414	26674	North America
Eritrea	9738	+1	103	N/A	9631	N/A	4	N/A	2677	28	23693	6514	3637158	Africa
Niger	8986	+29	309	N/A	8563	+13	114	1	348	12	251631	9744	25825428	Africa
Guinea-Bissau	8215	+2	171	N/A	8005	+475	39	6	4000	83	135624	66030	2053962	Africa
Comoros	8100	N/A	160	N/A	7933	N/A	7	N/A	8962	177	N/A	N/A	903837	Africa
Vanuatu	8056	+4	14	N/A	7587	+107	455	N/A	25143	44	24976	77950	320409	Australia/Oceania
Sierra Leone	7682	N/A	125	N/A	N/A	N/A	N/A	N/A	928	15	259958	31408	8276808	Africa
Antigua and Barbuda	7663	N/A	137	N/A	7471	N/A	55	1	77071	1378	18901	190097	99428	North America
Liberia	7434	N/A	294	N/A	5747	N/A	1393	2	1409	56	139824	26495	5277371	Africa
Chad	7414	+2	193	N/A	4874	N/A	2347	N/A	429	11	191341	11062	17296795	Africa
St. Vincent Grenadines	6792	N/A	106	N/A	6641	N/A	45	N/A	60865	950	99029	887428	111591	North America
British Virgin Islands	6467	N/A	62	N/A	N/A	N/A	N/A	1	211319	2026	103397	3378656	30603	North America
Turks and Caicos	5995	N/A	36	N/A	5918	N/A	41	4	151065	907	497269	12530402	39685	North America
Sao Tome and Principe	5970	+6	73	N/A	5891	+7	6	N/A	26337	322	29036	128092	226681	Africa
Saint Kitts and Nevis	5591	+4	43	N/A	5523	N/A	25	N/A	103739	798	70707	1311940	53895	North America
Cook Islands	5306	+39	1	N/A	5179	+107	126	N/A	301580	57	17248	980334	17594	Australia/Oceania
Palau	4732	N/A	6	N/A	4086	N/A	640	1	259245	329	47272	2589821	18253	Australia/Oceania
St. Barth	4575	N/A	6	N/A	N/A	N/A	N/A	N/A	460586	604	78646	7917648	9933	North America
Kiribati	3093	N/A	13	N/A	2602	N/A	478	3	25180	106	N/A	N/A	122837	Australia/Oceania
Anguilla	2788	N/A	9	N/A	2766	N/A	13	4	182808	590	51382	3369091	15251	North America
Saint Pierre Miquelon	2727	N/A	1	N/A	2449	N/A	277	1	474922	174	23545	4100488	5742	North America
Diamond Princess	712	N/A	13	N/A	699	N/A	0	N/A	N/A	N/A	N/A	N/A		N/A
Montserrat	493	N/A	2	N/A	245	N/A	246	N/A	98639	400	10715	2143858	4998	North America
Wallis and Futuna	454	N/A	7	N/A	438	N/A	9	N/A	41747	644	20508	1885793	10875	Australia/Oceania
Falkland Islands	197	N/A	N/A	N/A	N/A	N/A	N/A	N/A	53722	N/A	8632	2353968	3667	South America
Macao	82	N/A	N/A	N/A	82	N/A	0	N/A	123	N/A	5375	8074	665698	Asia
Vatican City	29	N/A	N/A	N/A	29	N/A	0	N/A	36025	N/A	N/A	N/A	805	Europe
Marshall Islands	17	N/A	N/A	N/A	14	N/A	3	N/A	284	N/A	N/A	N/A	59928	Australia/Oceania
Western Sahara	10	N/A	1	N/A	9	N/A	0	N/A	16	2	N/A	N/A	624480	Africa
MS Zaandam	9	N/A	2	N/A	7	N/A	0	N/A	N/A	N/A	N/A	N/A		N/A
Niue	9	N/A	N/A	N/A	8	N/A	1	N/A	5468	N/A	N/A	N/A	1646	Australia/Oceania
Micronesia	7	N/A	N/A	N/A	1	N/A	6	N/A	60	N/A	N/A	N/A	117252	Australia/Oceania
Nauru	6	+1	N/A	N/A	3	N/A	3	N/A	548	N/A	N/A	N/A	10950	Australia/Oceania
Saint Helena	2	N/A	N/A	N/A	2	N/A	0	N/A	327	N/A	N/A	N/A	6110	Africa
